230.8463,406.0788,389.0013,437.0000,334.8612,334.8612,348.1106,371.2600,325.1292,275.4088,279.7320,296.9394,218.3873,222.2004,240.2603,269.8240,209.3036,162.6930,163.9543,181.2760,103.8123,104.7855,118.6002,141.6051,167.6305,47.0425,71.5542,0.0000,100.4191,71.8471,84.5991,125.1000,175.0457,453.5912,459.1841,451.8241,414.7975,397.3940,339.5070,354.5659,373.8730,402.3779,436.6440,409.4154,367.7227,330.0561,302.0017,284.9860,252.8003,285.9178,327.2002,370.8423,325.1292,282.3491,240.9191,205.6818,154.5639,193.4580,233.2252,270.3794,305.7908,208.3195,150.8410,142.0035
289.0017,490.9827,464.7688,512.0869,406.8415,415.2493,434.8391,462.4911,421.3799,349.6770,364.3213,388.7531,293.9813,310.1113,335.9658,369.1951,309.7160,238.8996,254.9216,279.6087,177.6091,196.9772,218.3438,241.4788,261.1972,138.4377,170.0000,100.4191,0.0000,59.0085,116.0043,173.0029,230.0022,518.0010,511.6737,489.4497,464.6127,461.0011,402.0012,406.7247,415.7656,435.1368,461.6860,420.0060,388.3298,362.7630,348.3691,346.0014,293.3939,309.3752,335.4519,367.3255,307.5923,278.4259,253.6178,237.6910,176.8219,194.6535,217.0392,240.7094,258.5034,167.8005,137.7135,98.2904
230.0087,434.5135,406.4283,453.5912,348.1867,357.8407,379.1899,408.7689,371.6517,291.4310,308.2921,335.7752,236.2308,255.8066,286.4001,324.5628,270.6326,181.8378,203.0296,234.0534,121.4619,147.6279,177.2005,207.9663,238.9184,93.2363,141.6827,71.8471,59.0085,0.0000,57.0000,114.0000,171.0000,459.0000,453.4358,433.5678,406.6067,402.0000,343.0000,348.3231,358.8050,380.1184,408.7689,371.4310,336.2648,307.3581,290.4497,287.0000,235.9873,255.8066,287.0017,323.8549,270.0463,234.0534,202.4846,181.1988,121.0785,146.2190,177.2005,208.8564,238.4156,141.3825,93.0860,71.7008
173.0116,381.0472,350.4754,397.3940,291.8099,303.2639,326.9648,358.9499,327.2002,235.7477,255.8535,287.3882,181.5158,206.3492,243.2447,287.2003,241.5885,128.8099,158.3982,197.7524,72.3464,110.2769,150.2165,188.8624,231.0346,73.0068,135.7240,84.5991,116.0043,57.0000,0.0000,57.0000,114.0000,402.0000,397.2166,380.1184,350.6822,345.0000,286.0000,291.9726,304.2137,327.8674,358.9499,327.1238,287.9601,254.9510,234.7765,230.0000,181.1988,206.3492,243.9529,286.4001,241.1680,197.7524,157.6991,128.3511,71.7008,108.9082,150.2165,189.8420,231.0087,135.8308,72.0278,85.1469
116.0172,328.7704,294.9237,341.4630,235.7329,249.7719,276.6315,311.6023,287.2159,180.8867,205.8543,242.7694,128.7983,161.9290,206.9034,257.1478,223.5755,81.3449,124.3262,173.0000,47.0425,95.0053,142.2252,185.9731,237.0021,92.0054,152.5320,125.1000,173.0029,114.0000,57.0000,0.0000,57.0000,345.0000,341.2565,327.8674,295.1694,288.0000,229.0000,235.9343,250.6970,277.4923,311.6023,287.3273,243.4461,205.0098,179.9361,173.0000,128.3511,161.9290,207.7354,256.2538,223.3764,173.0000,123.4342,81.3204,46.0435,94.0213,142.2252,186.9679,237.4574,153.0000,90.6035,125.9246
59.0339,278.3541,240.0521,285.9545,180.2360,198.2448,229.4384,268.0392,253.8188,127.9101,160.5895,204.4016,82.0244,127.9062,181.5158,237.2003,219.3285,56.0357,111.0045,165.0757,75.4321,111.3059,156.1698,200.0025,255.8535,134.5288,186.0349,175.0457,230.0022,171.0000,114.0000,57.0000,0.0000,288.0000,285.7079,277.4923,240.3539,231.0000,172.0000,180.4993,199.1231,230.2281,268.0392,254.1692,205.2048,159.8624,127.0118,116.0000,81.3204,127.9062,182.4637,236.2308,219.3855,165.0757,110.0045,57.0088,74.8131,110.9820,156.1698,200.9278,256.7197,186.7244,133.1465,175.9602
229.0087,148.9463,93.0860,71.8471,123.3086,148.3947,177.0028,208.8564,269.2360,181.8378,203.3249,233.3495,237.2003,256.7022,287.2003,325.2691,371.4310,291.4310,309.5836,336.2648,350.1685,358.8050,380.4905,408.3148,460.1793,407.5905,437.3568,453.5912,518.0010,459.0000,402.0000,345.0000,288.0000,0.0000,70.8590,149.2716,93.8616,57.0000,116.0000,123.6932,147.6279,176.4001,208.8564,270.6326,234.0534,204.1666,182.7895,172.0000,236.9578,256.7022,287.8003,324.5628,372.2392,336.2648,309.2265,292.6055,350.0357,359.5066,380.4905,408.7689,461.9102,438.3081,406.4283,454.5789
228.3594,214.2195,149.8933,141.0000,155.8782,194.5096,231.8124,269.4290,323.3466,205.2316,240.8319,280.6795,253.6632,286.0367,326.3817,371.4310,408.7077,302.4913,331.7303,367.0817,355.7879,373.4300,402.3779,435.4699,490.2754,415.3902,453.9273,459.1841,511.6737,453.4358,397.2166,341.2565,285.7079,70.8590,0.0000,80.5295,48.0937,83.7616,126.1943,105.3233,105.0190,118.6002,143.2201,210.0119,181.7966,165.8945,163.6001,175.5591,219.3855,223.3764,242.0124,270.6326,326.0383,297.5718,280.8630,276.3060,336.8561,336.8561,349.4968,371.5710,421.0012,411.1703,389.0051,438.0011
227.4225,282.0018,213.2346,215.3787,198.9196,244.7877,287.9028,330.2196,375.1826,232.7767,279.0788,326.6711,269.0019,312.7075,361.5660,412.7978,438.8633,308.1850,348.0000,391.3719,352.3464,379.3481,415.3372,453.3222,510.0833,411.9466,459.2004,451.8241,489.4497,433.5678,380.1184,327.8674,277.4923,149.2716,80.5295,0.0000,68.7314,141.2268,156.1089,113.4637,78.8162,57.0000,64.3506,134.8481,119.4362,126.8464,151.1622,187.1096,199.5420,183.0027,183.8070,201.2585,263.7954,245.1775,241.9938,252.3886,312.7763,301.6836,304.0016,318.1981,362.3548,368.0489,357.7178,406.0788
184.2308,214.2825,145.0000,151.7893,132.0038,176.7739,219.3171,261.4900,307.3792,172.1540,214.5530,260.0346,215.4112,253.3969,298.7742,347.9224,378.6093,261.0939,294.5437,333.7664,312.0000,332.5553,364.2266,399.4859,455.3427,371.8602,413.1743,414.7975,464.6127,406.6067,350.6822,295.1694,240.3539,93.8616,48.0937,68.7314,0.0000,73.0274,92.6175,60.4152,58.3095,82.6620,118.5960,176.9633,141.1134,118.9033,116.2497,134.5288,171.7469,175.8465,198.0934,231.4671,282.6305,251.4359,232.9571,228.5607,289.2629,288.7646,301.9884,325.2599,375.8258,363.3291,341.0015,390.0051
172.0116,141.2869,72.0278,84.5991,73.8783,110.7881,149.6028,189.8420,240.2603,128.8099,158.4172,196.9188,182.4637,207.1835,243.9529,287.8003,327.1238,235.7477,257.1867,287.9601,293.7839,304.2137,328.2986,358.4327,411.8762,351.6603,383.5440,397.3940,461.0011,402.0000,345.0000,288.0000,231.0000,57.0000,83.7616,141.2268,73.0274,0.0000,59.0000,74.5185,110.2769,149.2716,189.8420,241.5885,197.7524,159.1383,129.7112,115.0000,182.1483,207.1835,244.6589,287.0017,327.8674,287.9601,256.7567,236.9578,293.6256,304.8541,328.2986,358.9499,413.5336,384.4802,350.4754,398.3780
113.0177,156.5407,91.8314,126.7517,47.0425,95.0211,141.2869,187.1817,222.0090,79.9062,122.9837,171.4526,127.9062,161.2203,206.3492,256.7022,286.0367,178.9860,205.5480,241.9793,235.7329,248.8473,276.2843,309.4010,364.5339,294.2006,328.9757,339.5070,402.0012,343.0000,286.0000,229.0000,172.0000,116.0000,126.1943,156.1089,92.6175,59.0000,0.0000,48.0416,95.0474,141.3542,187.1817,223.1815,172.4094,123.4342,80.6226,56.0000,127.4559,161.2203,207.1835,255.8066,286.6810,241.9793,205.0098,180.2498,235.5356,249.3933,276.2843,310.0000,366.0833,329.8879,292.9846,340.4849
123.8588,200.1924,132.0038,157.3849,95.0000,143.0000,189.1296,234.7701,269.6145,119.5701,167.9673,218.2842,157.1369,199.2486,248.7087,301.2308,325.3998,200.9975,236.4445,278.2265,251.6227,272.5307,305.3211,341.7441,398.1168,311.4643,353.1190,354.5659,406.7247,348.3231,291.9726,235.9343,180.4993,123.6932,105.3233,113.4637,60.4152,74.5185,48.0416,0.0000,47.0106,93.3435,139.3018,176.8219,128.0352,84.8999,60.5310,75.2861,116.3486,133.4616,170.5315,214.9814,253.3969,213.8457,185.6583,173.2339,233.0086,237.4974,256.8209,285.5591,339.5364,315.2428,287.0052,335.7886
148.6775,244.7877,175.5135,194.8333,142.0035,190.0026,236.0763,281.5759,316.2183,162.4838,213.0469,264.3672,192.6084,239.5204,291.5099,345.4186,365.4655,229.6301,270.9465,316.2278,273.7152,300.6476,337.2966,376.0332,433.0139,333.4187,380.4064,373.8730,415.7656,358.8050,304.2137,250.6970,199.1231,147.6279,105.0190,78.8162,58.3095,110.2769,95.0474,47.0106,0.0000,46.5296,92.7631,132.2573,87.8009,60.8769,72.4017,111.8302,123.0163,118.5327,140.6165,177.8904,225.2110,193.1321,176.6380,178.1011,239.0753,234.0021,244.5588,266.9869,317.5925,306.6203,287.9201,336.8561
185.6071,287.9028,218.1238,232.3123,188.1701,236.1356,282.0018,327.1850,362.7465,208.0817,259.2798,310.8456,234.4717,283.5507,336.6675,391.1739,408.9450,266.8501,311.4370,358.6154,305.6550,336.5947,375.6301,415.7403,472.9144,364.4462,415.0614,402.3779,435.1368,380.1184,327.8674,277.4923,230.2281,176.4001,118.6002,57.0000,82.6620,149.2716,141.3542,93.3435,46.5296,0.0000,46.3249,94.3027,64.6220,72.9178,108.8531,155.6824,149.7732,126.9055,128.0625,152.0526,210.0214,188.5338,185.6071,199.5420,259.0483,245.5402,247.0020,261.8950,307.4671,311.0579,301.9884,350.0700
227.6225,330.3604,260.4995,270.3794,233.7734,281.6416,327.2201,372.0000,408.8826,254.2597,305.6010,357.1288,278.8566,328.9757,382.6082,437.3568,453.9273,308.2937,354.7464,402.9950,343.2098,376.7784,417.3104,458.2598,515.4590,400.8952,453.9626,436.6440,461.6860,408.7689,358.9499,311.6023,268.0392,208.8564,143.2201,64.3506,118.5960,189.8420,187.1817,139.3018,92.7631,46.3249,0.0000,72.0069,74.0405,108.1896,152.1217,201.3082,186.7244,153.0000,135.6245,141.6827,208.6265,199.1105,208.3555,231.3115,288.2776,268.2685,261.7250,269.0000,308.3018,326.0138,325.6087,372.2110
