FC1,FC2
-2.8438,-0.3785
-6.943,-3.7533
-7.1048,-3.6595
-6.2353,-2.4096
-6.6159,-2.9409
-7.4029,-4.0974
-6.8462,-2.5664
-6.0396,-1.9728
-6.233,-3.0044
-4.9891,-2.3797
-2.7765,-2.099
-3.8766,-4.5371
-7.1956,-6.4441
-8.9521,-7.195
-9.7712,-7.9773
-12.5906,-9.3534
-15.5975,-11.0734
-17.8233,-13.8558
-17.643,-14.7946
-13.4004,-12.7647
-11.5016,-13.1412
-10.5404,-12.7365
-9.9543,-12.0506
-10.4308,-11.3334
-13.3138,-12.7414
-17.571,-16.086
-20.0168,-17.8378
-21.4314,-17.5583
-20.8149,-17.7478
-17.4173,-17.2186
-16.2386,-16.7207
-14.9664,-15.7856
-15.8504,-16.1942
-17.4532,-16.5716
-17.0874,-15.1677
-17.0341,-15.3577
-17.8872,-16.4853
-17.0842,-15.1442
-14.75,-13.147
-10.5723,-11.65
-8.4271,-9.6856
-7.531,-9.439
-6.1038,-9.505
-5.5518,-8.8211
-7.1874,-9.1374
-9.1982,-9.985
-10.8966,-11.0515
-13.2203,-13.7744
-17.7315,-18.2787
-19.899,-21.1267
-19.5664,-23.0059
-18.0143,-21.5407
-17.2758,-18.0451
-18.3499,-18.2684
-20.9242,-19.6795
-21.5923,-19.1531
-21.2606,-17.7517
-22.8038,-17.4129
-22.8471,-16.7617
-18.2343,-15.1418
-14.2779,-13.3971
-13.2903,-12.59
-13.96,-12.3152
-11.3787,-8.2582
-10.9538,-6.9512
-12.0289,-7.6443
-14.0407,-8.8991
-16.1472,-10.3111
-15.4725,-9.6292
-15.2353,-10.9474
-14.2482,-12.6405
-14.1674,-14.6152
-13.8994,-14.1837
-10.3189,-10.8773
-6.0209,-7.2282
-5.5658,-6.2347
-6.017,-7.5537
-6.3747,-7.6854
-8.7004,-8.9101
-9.9648,-10.8859
-8.7919,-10.5493
-8.9004,-11.8068
-8.1341,-13.0018
-8.2428,-15.1969
-9.6954,-16.2983
-10.1482,-15.5562
-8.6637,-14.158
-8.5865,-13.7921
-5.7895,-10.4565
-1.7114,-6.4959
0.3042,-5.8166
2.1947,-4.8874
2.429,-6.8957
2.8508,-8.5289
3.9601,-6.8497
3.0069,-5.4517
2.585,-3.835
1.413,-4.0309
-0.1029,-4.4768
0.5999,-3.2665
0.2401,-3.8376
-1.1511,-3.69
-2.3548,-3.4487
-1.7775,-3.395
-0.3252,-2.8413
-0.6541,-2.2564
-2.2019,-2.5153
-4.9997,-4.2742
-5.4539,-5.4707
-5.4705,-5.0734
-3.7998,-4.3949
-2.1915,-3.5913
-1.9896,-4.1629
-1.8502,-5.672
-0.6798,-3.6188
-1.7906,-2.5032
-1.6515,-1.7314
-2.0436,-1.3347
-3.5296,-2.2817
-6.3906,-4.9787
-6.7517,-7.6445
-3.5816,-7.279
-0.9428,-5.3198
-0.554,-4.673
-2.6027,-6.7764
-4.4014,-8.2548
-7.919,-9.6708
-10.7493,-11.5868
-11.5795,-11.4091
-13.8161,-10.9501
-15.6155,-12.6476
-13.1024,-12.8765
-10.0895,-11.5118
-6.3266,-9.1472
-4.7824,-8.3452
-4.957,-7.2619
-5.0692,-4.21
-6.3378,-3.3769
-5.3253,-4.1065
-5.188,-5.1174
-5.8631,-6.2535
-4.9446,-6.2647
-2.0886,-4.7133
-1.6076,-5.2556
-1.7516,-5.1103
-1.4894,-3.9965
-1.5399,-2.5702
-3.3716,-1.894
-3.4846,-0.999
-0.8477,1.6458
0.3205,2.822
3.3012,4.8731
7.3756,6.3306
7.7626,4.8819
7.6809,4.9019
7.099,4.3281
7.7359,6.3168
6.6853,7.3994
3.7911,5.7007
2.8968,4.3145
4.5336,5.1782
6.6391,5.9793
6.8382,3.2177
7.4124,3.7375
7.2366,4.1321
6.9044,3.808
6.6034,4.4212
5.9273,4.3156
2.4386,0.9599
0.7311,-0.9271
3.7423,2.4046
4.8785,5.0488
7.077,6.0366
8.8379,6.7432
8.8177,7.0748
7.5164,6.219
5.6213,4.0508
5.5387,3.5699
5.0498,3.7766
4.7173,4.1083
5.6347,5.44
7.6458,7.7716
11.157,10.4783
14.9494,11.5288
15.7106,11.4542
15.3779,10.2859
13.6077,8.93
10.7749,8.074
6.8796,6.4992
5.8279,6.6744
6.6512,8.0058
7.412,7.2433
9.829,7.1684
11.1835,8.531
10.6317,8.6747
11.1425,8.7248
10.5908,8.7437
8.7891,8.8876
7.8938,10.0003
8.5921,9.5818
9.9154,9.2259
9.8324,9.3074
7.6556,8.2639
8.3226,8.7517
8.3333,7.0831
8.0003,6.2271
7.5423,6.2461
6.7718,6.3276
7.0013,7.9091
8.5433,10.0845
7.9605,10.4475
7.9715,11.2481
9.9201,11.7363
11.0874,11.4746
12.1922,12.244
12.1408,10.3885
12.9331,9.9391
14.0692,11.0522
13.6428,11.9153
11.1225,10.6534
9.5396,7.4852
9.0192,7.067
9.0612,8.305
10.0407,8.5742
10.739,9.3748
10.5937,10.0815
10.5732,10.9758
10.2404,11.6826
10.4076,13.2956
10.1999,13.6588
10.6172,13.6782
13.972,16.135
16.9832,19.1545
18.338,21.5176
21.5991,23.3181
21.9851,22.7748
21.9335,21.794
21.8195,21.6257
19.6118,21.145
17.4666,20.9143
15.5402,19.2461
11.3013,15.6405
9.1249,13.7223
10.4483,14.5227
12.6779,14.4481
12.8138,14.0298
12.2622,13.2991
10.7732,12.4748
7.5654,11.4004
5.5452,9.7011
4.8687,9.4081
5.317,10.7713
6.4216,12.4781
8.4635,13.9662
11.5056,15.4545
13.4227,15.2553
13.6213,14.0251
13.8825,13.9824
13.1124,12.1898
10.2799,10.5847
9.135,10.386
8.8964,9.5311
10.2203,10.7387
9.513,10.8526
10.587,10.3103
14.2548,10.8305
14.0788,10.1633
12.3716,8.2148
11.2581,7.2663
11.5197,8.5991
12.3437,11.6819
11.6054,12.4835
11.3046,12.0977
11.2538,11.3369
13.6406,12.3574
13.8087,12.1279
14.0705,11.1796
17.3323,12.7315
18.5318,13.7521
17.325,15.3978
18.7746,17.6373
19.4741,19.5017
16.7361,18.7412
13.6231,15.4494
14.5413,14.9701
17.8345,15.6471
18.1903,14.9179
16.4836,13.1576
15.8395,12.6473
16.1641,12.2307
16.2075,12.4392
14.6259,11.8665
10.8255,9.7938
6.3387,5.7533
3.4758,1.7744
1.9879,-0.017
0.4062,-1.6834
-3.0817,-4.7247
-4.7569,-7.4222
-4.6508,-8.1508
-5.7946,-8.6607
-5.9072,-9.2329
-5.0198,-8.9301
-5.2262,-8.7836
-4.5263,-8.262
-1.0139,-6.2717
-0.0327,-6.1563
0.886,-5.5721
3.3662,-3.1451
4.16,-1.5608
1.6414,-2.539
-0.9084,-3.2358
-1.4269,-3.1825
-1.9139,-3.1913
0.5053,-1.1689
4.2683,0.7598
7.0938,2.751
9.3568,5.3984
9.4323,6.3896
9.1017,6.5683
7.4274,5.6221
5.9095,4.1761
5.3603,3.1675
6.1237,3.1904
7.106,4.1508
8.932,5.33
9.6641,4.9467
11.4587,5.3134
14.3471,6.8363
16.423,9.3281
16.2176,9.1011
14.2311,6.0619
14.0884,6.4289
15.3832,8.6084
15.9593,9.8504
15.8478,8.28
15.9551,7.8033
15.2812,7.7017
14.6074,8.4751
13.6524,8.5611
12.4476,7.6474
11.1179,7.4838
12.8821,9.1328
15.2714,10.8444
15.0982,11.0874
13.7377,10.1431
14.0334,9.23
13.6729,8.6921
13.6563,10.0916
12.2023,8.8038
10.4671,6.0473
10.138,8.1032
9.2152,9.5029
6.0423,7.215
2.0882,4.4585
1.1966,4.3269
0.7113,2.6955
0.1635,-0.5921
-0.0718,-0.2547
0.0054,1.0828
-0.9173,1.1079
-3.2775,-0.117
-3.4502,-0.1542
-2.5291,1.5273
-4.0143,1.2088
-5.7808,0.2028
-6.6723,-0.2407
-5.7514,-1.6218
-3.3932,-2.7842
-2.4413,-2.8842
-3.3018,-3.2342
-3.7872,-1.3653
-5.2413,-0.2464
-4.5392,1.9039
-3.587,2.1793
-3.7597,1.1734
-2.0576,2.2925
1.582,4.0678
2.3467,4.7807
2.049,5.7749
1.0952,4.5193
2.6727,4.9512
2.594,6.477
1.0778,5.0029
0.2814,3.9047
-1.0472,3.7119
-1.7819,3.2067
-2.0167,1.8266
-1.5014,-0.1785
-0.8298,0.9415
0.623,2.8427
0.4196,1.8378
-1.7212,1.2393
-3.0808,2.4221
-3.7528,3.8237
-6.2998,3.569
-7.2219,1.7519
-5.3626,1.1849
-4.0657,0.8054
-4.3939,1.5197
-4.4721,1.7653
-4.0503,1.6983
-2.3472,4.8502
-2.894,5.1272
-3.9408,2.8417
-3.6437,3.9626
-3.5966,5.0211
-3.862,4.0485
-2.9397,2.8573
-2.5185,3.1965
-2.1889,3.1626
-2.9228,0.6903
-6.0943,-1.8759
-8.4846,-1.3482
-9.4998,-1.4142
-10.6087,-4.1363
-12.7175,-6.7023
-13.2951,-8.0495
-13.6229,-9.4592
-14.3257,-11.2127
-13.5607,-10.8734
-11.6384,-9.9705
-12.0912,-10.1615
-11.9191,-9.0712
-10.9033,-8.2621
-9.6064,-7.9531
-10.747,-8.3942
-10.6688,-8.179
-10.1844,-8.5887
-9.8875,-8.3109
-8.9966,-5.8455
-8.0432,-4.0363
-7.6523,-2.6332
-7.8865,-2.0115
-9.4634,-3.7013
-12.3225,-7.8296
-14.2129,-10.5202
-11.6346,-9.0857
-7.2126,-6.4012
-5.4156,-5.8417
-3.431,-4.5633
0.6475,-0.9722
3.8509,2.6814
1.9294,1.9288
-0.617,0.3325
-2.1635,0.0176
-1.96,0.8277
-1.3815,1.1065
-1.678,-0.1147
-1.1934,-1.3046
-0.9589,-2.0571
0.0883,-0.7783
0.6033,1.2497
0.1193,2.2787
-2.896,2.2765
-4.7551,2.1805
-5.8955,2.3346
-5.3484,3.6449
-4.5514,3.0489
-2.4732,4.1092
-1.0511,5.0445
-0.6916,4.761
0.8554,5.3838
1.121,4.1315
0.3554,3.3167
-1.1913,3.0958
-0.3632,4.5311
1.1524,5.4039
-0.1757,3.2455
0.3712,1.1496
3.3555,1.4599
2.3711,1.3953
3.1367,1.9869
3.4337,2.1724
3.8557,3.1392
3.9337,4.9496
3.4179,5.6037
3.6834,6.1016
3.1676,5.4746
2.2455,4.4102
2.2296,2.7832
2.87,3.5939
6.5417,7.9359
7.9633,9.7466
5.4475,8.5262
3.4318,7.2433
0.166,5.8666
-2.8185,4.3337
-1.8031,2.9571
0.0873,1.143
0.7276,0.1726
0.6179,-0.2978
0.1957,-0.3305
3.211,2.668
5.8201,5.1353
3.1479,3.8526
2.0694,3.2261
0.1158,1.0373
-2.5253,-1.5578
-1.6977,-1.5591
-1.1513,-2.1229
0.0826,-1.7179
1.6289,-0.2193
1.6127,0.5294
1.3777,0.4655
0.4865,0.2141
1.3452,1.2752
0.0788,0.68
-2.8752,-0.134
-2.923,-0.1356
-1.5647,-1.2309
-0.1751,-0.42
-0.8167,-1.2964
-1.7083,-1.8916
-4.225,-3.2993
-7.3043,-6.051
-8.5711,-6.8026
-6.4006,-4.1168
-4.7302,-2.3373
-5.3724,-2.964
-6.3272,-4.5283
-7.1257,-6.4988
-6.6431,-7.1881
-7.0043,-7.7838
-6.6157,-5.9421
-8.6021,-5.0691
-9.8699,-5.4462
-7.3565,-3.8859
-6.9368,-4.3567
-7.6421,-6.0775
-6.3475,-6.7046
-4.2093,-7.113
-3.8522,-8.2089
-7.1201,-11.086
-10.2007,-14.4633
-12.7501,-15.8094
-13.361,-15.2795
-13.8167,-15.2192
-14.5224,-14.7214
-13.7906,-13.8485
-11.9338,-12.0692
-10.1091,-11.3534
-9.3774,-10.6054
-10.9895,-11.8887
-10.7266,-12.4846
-11.62,-12.4555
-12.5759,-12.9889
-11.2193,-12.0223
-9.8628,-11.7432
-9.5064,-10.9954
-9.3063,-10.6851
-5.6687,-8.8436
-4.9061,-7.0644
-7.2996,-8.6602
-7.3493,-10.0997
-7.9616,-12.1329
-11.0425,-13.2287
-12.9663,-13.6673
-10.4851,-12.2319
-10.0665,-11.2654
-10.4606,-12.049
-8.8861,-11.8951
-6.6876,-10.5547
-4.9883,-8.6822
-4.0079,-6.466
-3.7776,-6.0312
-2.3911,-4.4715
-2.3799,-5.1306
-4.9616,-8.7577
-6.482,-8.8234
-8.065,-9.4205
-9.9294,-12.5177
-9.2314,-13.3962
-7.4085,-12.3373
-7.8982,-11.5598
-9.2629,-11.8448
-10.5339,-12.0986
-12.6487,-14.1963
-15.1699,-14.5439
-14.91,-13.8605
-12.9628,-13.9272
-10.8905,-12.2126
-9.412,-10.498
-6.9647,-8.8771
-5.4863,-8.1625
-4.5078,-6.6665
-4.1853,-4.9517
-6.2692,-5.9558
-8.4157,-6.3036
-6.0623,-5.0577
-4.0214,-3.4993
-2.4806,-1.441
-0.5962,0.1172
-1.0556,-0.4183
-1.8276,-1.3603
-2.9434,-2.6773
-3.6217,-2.1505
-3.6749,-0.7486
-3.5719,-0.9717
-3.9075,-1.2271
-5.1797,-1.669
-6.077,-3.0174
-6.3183,-4.7721
-5.6533,-5.3082
-6.3949,-6.5944
-8.3553,-7.787
-9.3471,-6.9483
-9.8077,-5.1411
-7.3934,-2.9276
-5.0105,-4.0892
-5.9402,-6.282
-5.6826,-4.8813
-4.144,-4.5745
-2.5742,-5.1114
-0.8795,-4.211
-0.4037,-3.5607
-1.6467,-5.223
-0.9522,-4.0727
0.4298,-2.1413
0.3118,-1.8974
0.4437,-1.3411
1.8255,0.4027
1.926,0.0527
-0.8488,-2.0788
-1.3425,-1.8355
1.3512,0.7827
3.0447,1.2757
3.1755,1.9873
2.5875,2.3236
2.8117,3.4411
2.4109,3.6835
0.0099,2.6758
-1.6413,2.043
-0.8863,2.9101
0.7123,3.4023
4.6547,5.3943
6.5344,6.3863
6.5704,6.972
6.4814,9.0266
4.3924,7.7998
4.7719,7.4792
4.5889,7.9084
4.7496,6.9626
7.6603,6.9857
10.0708,7.8211
10.1686,7.5939
12.0165,9.0228
11.6768,8.8892
7.5557,6.0681
6.2782,5.1843
7.0944,5.5193
5.2855,5.198
3.1015,5.5955
3.6049,4.899
4.0457,4.2024
4.1113,2.8805
4.1455,2.6523
5.0545,3.9551
4.6509,4.289
0.9973,3.0604
1.0622,3.3316
2.4396,4.0715
4.1918,3.7489
6.1315,4.5512
6.4149,3.9472
7.4794,5.5305
8.1688,5.77
6.9516,4.5405
3.578,3.2484
3.1731,3.7687
4.2368,6.8514
3.5816,7.184
2.3638,4.7665
3.3958,4.7552
4.5526,5.5875
3.8343,4.8259
2.7411,4.6893
0.1165,2.0526
-3.1009,-0.3644
-7.0067,-1.9388
-10.8502,-5.0757
-12.4439,-6.3691
-11.444,-4.8815
-10.0693,-2.894
-7.6948,-1.4066
-5.4454,-0.9193
-3.6024,0.0053
-1.6657,0.6798
-1.5416,0.6356
-1.2925,2.7475
-0.607,4.1396
-0.5455,3.1576
-1.0154,2.5192
-1.8916,1.0371
-1.4553,0.6798
-0.0192,1.1974
0.0419,2.34
0.8528,2.295
1.6326,2.2187
-1.1189,0.0173
-2.9644,-0.9655
-4.3412,-1.1359
-5.687,-1.4628
-4.4706,-0.3525
-2.2543,-0.4609
-0.7256,-0.9757
-3.7282,-3.7095
-9.0122,-7.8496
-10.3277,-9.1774
-9.5495,-7.3178
-9.3965,-6.6459
-8.8062,-6.0679
-10.3098,-6.8026
-12.6261,-9.4437
-12.38,-10.7723
-9.3216,-9.07
-7.7945,-8.7115
-7.4237,-9.5094
-7.4906,-9.8074
-6.0575,-7.2305
-5.5621,-4.4349
-3.2231,-0.8583
-0.0091,2.562
-1.2639,2.8574
-2.8626,1.4651
-2.8041,0.6675
-0.3092,1.4313
1.3418,1.2886
0.3365,-0.2291
-1.3563,-1.5907
-2.7367,-0.9524
-3.4296,-0.1266
-4.7165,-0.7698
-7.4097,-2.8193
-8.6655,-4.9626
-10.4526,-8.2935
-12.271,-11.9682
-13.7456,-14.1117
-13.6902,-14.2251
-12.6651,-12.8064
-11.2339,-10.8879
-11.834,-10.0633
-11.8092,-8.895
-12.1282,-9.1331
-12.3223,-10.59
-11.4541,-10.7034
-10.8673,-11.1919
-11.6557,-12.0557
-10.1004,-12.107
-7.2015,-10.8147
-8.1777,-11.1788
-11.5291,-13.6056
-13.0056,-13.845
-14.2634,-14.4595
-13.0526,-13.9491
-12.5606,-13.6576
-10.5064,-11.7413
-9.0776,-9.5129
-9.0865,-9.5036
-8.5642,-8.713
-8.6045,-7.5788
-8.426,-6.2572
-8.1226,-5.842
-5.6632,-2.9269
-3.3289,-1.8557
-2.1823,-1.7222
0.1204,-0.1826
1.0793,0.3257
3.3819,1.3964
5.8719,3.5295
5.2055,4.3186
1.7265,3.2639
0.3734,3.1476
1.0192,3.5614
0.7899,3.7876
2.3417,5.0448
3.081,4.9582
3.7578,5.7778
5.0595,7.7224
5.2361,8.6043
6.3501,10.1422
6.6202,12.3674
5.0465,12.8113
3.3477,11.5989
2.9915,12.1041
6.4801,16.6728
8.2811,18.585
7.0819,17.2784
6.5078,16.6591
8.1522,17.696
11.359,18.8264
10.0344,17.3941
6.8035,15.0241
4.0099,11.8729
1.185,8.4716
-0.5462,6.0702
-1.6213,3.2935
-1.1653,2.9543
-1.0845,4.1773
0.8088,5.3377
1.6083,4.4042
-0.9673,1.8458
-2.3554,1.4122
-3.5248,1.0724
-3.5379,0.1075
-4.4575,-1.1701
-4.4397,-1.6354
-2.4222,-1.0384
-2.4358,-0.879
-3.8558,-1.4697
-2.8697,-1.0918
-2.1649,-0.2765
-2.3342,-0.6167
-0.5671,1.6358
1.3248,3.9194
1.8729,5.6403
2.827,7.2047
2.4059,5.6126
4.3597,5.8954
4.407,5.0529
3.4855,4.8664
2.2825,4.1797
0.8294,1.9929
-1.0613,1.1185
-2.327,0.9627
-2.2803,0.5256
0.0789,2.2446
1.2191,4.0259
1.2656,3.4634
-1.0317,0.5571
-2.579,-1.5681
-2.9079,-2.3498
-2.9556,-2.0693
-4.1596,-2.6014
-3.7076,-3.5086
-4.7243,-5.6348
-7.4598,-8.5735
-7.3839,-8.6382
-4.1509,-8.421
-2.5742,-9.8914
-1.8727,-10.1431
-1.5776,-10.3014
-0.5952,-11.0536
0.9496,-9.8684
2.1193,-7.4957
5.4452,-4.5294
6.9275,-3.4069
6.6285,-4.6282
9.6419,-2.8809
12.2177,-1.7587
12.3246,-2.3867
13.4315,-0.7647
13.4133,0.6383
12.2388,-0.2088
14.3143,1.1941
15.0772,1.5969
13.3713,0.3433
12.8528,-1.5666
15.1156,-2.6329
15.7221,-3.0118
15.1409,-3.0782
15.8723,-3.2386
14.4161,-4.6177
11.8974,-3.8094
11.4099,-0.8762
12.7347,1.3381
12.7782,1.7711
11.8216,2.5477
12.4588,4.543
11.6593,4.9766
10.6089,6.2216
12.7461,8.8104
13.9458,10.4304
11.6142,9.4877
9.0014,8.6386
6.3884,7.4145
3.3691,5.0027
2.6309,4.5907
4.4239,5.0224
5.8731,4.6415
5.8222,4.6353
4.865,4.2852
5.1889,3.8413
6.8243,4.7087
5.0855,4.2956
2.7841,0.9762
2.7013,-1.1245
0.4935,-1.913
0.6292,-1.0141
2.0148,-1.3653
1.6504,-1.873
-0.0578,-4.0369
-2.891,-7.5447
-5.4429,-8.4588
-5.1198,-6.7479
-3.6404,-6.162
-4.0986,-6.6387
-2.7756,-3.2093
-3.2028,-2.5301
-2.755,-4.3198
-1.8073,-4.2033
0.8592,-2.3681
2.9631,-0.4082
3.2545,0.208
1.2646,-2.0823
-0.6943,-4.3728
-0.8096,-5.6323
0.3876,-4.7981
3.8659,-2.5577
6.2817,-1.0677
6.1035,-0.5778
5.6442,-0.8693
9.1223,2.4329
13.9442,8.3913
16.2974,11.8496
15.3389,11.6526
12.817,7.8295
10.2949,5.6313
8.4915,5.1829
7.7504,4.2968
6.6967,2.2854
6.2055,1.774
3.9017,0.1063
1.128,-3.3126
-2.6759,-7.0431
-9.3546,-12.711
-14.9396,-18.2853
-17.5872,-19.5471
-17.391,-18.5903
-19.1638,-21.8211
-22.2803,-25.8333
-23.9594,-28.9081
-22.0448,-28.2331
-18.974,-26.0893
-19.3408,-26.0396
-20.0203,-25.7088
-21.3874,-25.6282
-20.5045,-25.1102
-17.1216,-22.0609
-13.8637,-19.1367
-10.0122,-16.5564
-8.2858,-14.8825
-7.5594,-13.8962
-6.9267,-12.9099
-6.3877,-12.3925
-7.0362,-12.8127
-7.9659,-11.8579
-9.1144,-12.4971
-10.013,-12.4176
-7.1616,-9.8382
-3.7166,-7.509
-1.2405,-5.805
-1.3581,-6.3823
0.3055,-5.7097
2.1567,-2.7872
1.7578,-1.4273
1.7652,0.495
2.1787,1.761
1.5298,1.5895
2.1621,0.7616
2.888,0.0274
4.1138,0.2929
5.0895,0.4958
6.0965,0.4487
8.666,2.6202
8.1419,5.0417
6.1501,5.9642
6.2821,7.1044
6.1953,7.307
7.2647,7.8219
8.1154,7.6493
8.6848,7.8516
7.8794,7.1164
6.7615,6.9436
5.7999,5.9582
3.431,4.2529
0.2819,2.2047
-2.9298,-0.1561
-5.2355,-2.6733
-5.5725,-3.6282
-4.6908,-3.0519
-4.4655,-3.757
-6.0527,-5.3061
-8.0149,-7.324
-6.6647,-7.8107
-8.1894,-10.8287
-10.0578,-12.753
-10.3949,-10.771
-11.2946,-9.8204
-12.9442,-10.8073
-14.9063,-12.8567
-14.2747,-12.8124
-10.7681,-10.5183
-9.6364,-11.0055
-7.2235,-8.9615
-4.1545,-5.2615
-5.6167,-4.2491
-5.7665,-2.1431
-2.5728,1.0564
-0.9416,3.1309
-1.0915,2.0179
0.1023,2.8736
2.5462,5.0731
4.6774,6.3661
4.5276,5.8153
4.5964,5.6083
5.0716,5.7762
4.4842,6.2877
4.7093,7.2054
5.7781,7.1543
4.503,4.6342
3.2279,2.2389
2.2964,-0.4065
0.9898,-2.1146
0.4958,-1.7289
0.6582,-2.7806
0.5705,-4.1138
-1.4234,-5.1658
-3.4173,-5.3116
-1.3175,-2.5201
1.2823,0.4588
1.382,0.0939
0.513,-2.4585
-0.7311,-4.6048
-1.1939,-5.0637
0.3745,-2.7726
0.0991,-2.2004
0.5113,-1.1283
-0.6392,-0.244
-2.0711,-1.1722
-4.253,-2.0693
-6.3099,-3.6227
-5.9918,-4.9887
-3.7986,-4.5109
-3.3867,-4.4395
-4.9123,-6.1182
-8.5629,-9.6409
-8.7761,-9.4448
-9.083,-8.53
-10.1711,-7.7402
-10.0404,-7.5442
-8.5659,-7.0357
-5.3728,-4.7461
-2.7109,-3.1753
-2.8302,-2.5734
-3.7622,-2.5966
-3.6004,-3.3073
-5.2198,-3.2367
-6.3389,-2.3848
-6.4892,-1.8768
-5.0147,-0.8376
-4.9464,-1.3609
-5.4082,-2.8208
-4.6211,-3.2817
-2.8651,-0.8989
1.1095,4.3587
2.9904,7.4287
2.1525,7.9987
0.9708,7.5686
0.3516,6.2946
-0.6426,4.5206
-1.0119,2.5278
-0.9124,2.5662
-1.1881,1.2608
-2.245,0.3926
-2.9894,0.1807
-1.5463,0.1562
-3.5416,-1.1818
-5.8796,-1.3939
-4.9051,0.1127
-4.8055,-0.7245
-6.5185,-3.2179
-7.3565,-3.7741
-5.0071,-2.5179
-3.5952,-1.668
-3.152,-2.1619
-0.5525,-2.0308
-0.0468,-1.5562
-3.2599,-3.3942
-6.473,-5.4824
-8.9049,-8.4144
-9.8993,-9.8778
-10.425,-9.5911
-8.888,-9.617
-6.1009,-9.049
-5.0637,-8.3248
-4.5577,-8.0693
-4.1766,-9.2827
-6.2642,-11.0899
-9.6332,-12.5846
-11.3146,-11.2045
-11.1523,-8.6681
-7.8962,-6.3505
-6.5776,-6.8142
-5.1026,-6.2466
-4.3152,-5.929
-4.9652,-7.3614
-5.3651,-8.5127
-7.9526,-9.1953
-9.2902,-7.8781
-8.4715,-5.8421
-6.059,-3.4936
-5.4278,-2.6764
-2.5465,-0.203
3.0847,3.1454
6.7162,5.5877
6.1602,5.655
6.073,6.7535
6.1419,6.9456
5.211,5.7
3.6862,5.142
1.7551,4.9589
0.6053,4.7131
-0.1696,3.9674
1.3993,4.0341
2.1245,2.882
2.2872,1.8861
1.6375,1.5776
2.6128,2.2065
2.8069,2.5854
2.0947,2.9641
0.6326,1.6241
-0.7982,1.0028
-0.7916,1.5065
2.8088,3.104
5.7842,3.7325
5.6345,3.8609
4.891,3.3016
2.4602,1.3361
1.0608,-0.098
-0.3697,-0.9384
-1.1129,0.0337
-2.356,-0.7443
-3.7552,-2.3659
-2.7794,-2.6751
-2.0537,-3.6405
-1.4842,-3.356
-1.6959,-2.9466
-2.1263,-5.2872
-3.1814,-6.2526
-4.5801,-6.343
-5.6662,-6.0896
-4.6897,-5.3361
-2.0255,-3.8638
-0.1114,-3.5166
2.8339,-1.7631
5.5917,1.4592
6.3808,2.1814
4.92,0.2161
3.5216,-0.718
3.1233,-0.0896
2.4124,-0.0238
2.2328,0.9482
3.3657,2.3889
4.9673,3.767
6.2564,4.395
8.1081,5.6167
10.9598,8.776
12.3741,10.7476
10.4446,9.4693
8.6089,8.1596
5.0543,5.1935
1.9059,2.5711
0.1012,0.4173
-1.3597,-0.9552
0.9607,1.391
2.3436,2.0184
3.1954,2.2084
4.2346,3.6171
4.5551,3.0883
1.7507,1.5595
-0.0849,0.9681
-1.733,-0.6233
-3.6935,-2.5898
-5.4353,-2.9001
-5.396,-1.7105
-2.2318,-0.646
-0.4112,-0.2064
-0.903,-1.7357
-0.7699,-2.515
-1.3556,-2.357
-3.4099,-3.5426
-5.1516,-4.3532
-4.9558,-3.9451
-4.2911,-3.2557
-2.7513,-2.0664
-0.6802,-1.0645
1.9223,0.5937
4.3372,3.6893
7.5334,6.2223
9.1985,8.599
8.551,9.2258
6.1849,7.5087
5.0688,6.5105
6.4528,7.4496
6.5244,7.9827
6.6586,8.1095
6.6991,7.2988
6.6458,5.7068
9.2488,6.9899
11.9146,9.4917
12.0804,10.4935
10.0275,10.9952
9.287,11.8719
9.2966,11.9986
10.9624,12.9377
12.5033,14.4706
13.5444,15.1911
12.898,14.4116
11.939,13.257
12.3552,13.0085
11.1152,11.6351
7.2191,8.7305
2.5418,4.7946
-0.6044,1.4212
-0.0005,1.6415
2.5722,3.0493
4.8011,3.207
5.2176,3.3647
5.9778,3.8973
5.613,3.3673
2.5295,1.4935
0.8836,-0.099
2.1752,0.9335
3.6542,2.4971
2.3521,2.2482
1.0188,1.6869
0.1229,0.0943
-0.8041,-1.0921
-0.2623,-1.1222
-0.2517,-1.9022
0.6027,-1.0886
-0.1053,-0.9312
-0.1258,-1.5238
-1.2399,-2.3976
-3.6353,-2.8964
-2.2494,-0.8016
-0.7386,1.1058
0.5536,1.4819
2.2521,2.2643
2.6382,2.5466
2.5245,2.7977
1.1608,2.58
0.7348,2.8937
2.6525,3.4573
2.1639,3.1772
2.1753,2.897
4.0617,3.6793
7.1044,4.9929
8.3346,4.8689
10.5336,6.5887
11.264,7.621
11.5257,10.0284
12.225,12.6546
12.6744,12.4995
12.655,12.4693
11.1982,11.0642
8.7727,8.9092
8.191,9.4417
12.2032,12.0056
14.9031,12.2258
14.8843,9.3523
12.7407,7.3853
8.9097,6.2933
7.3601,5.4201
8.4355,4.9844
9.1671,4.8612
8.1174,3.5818
6.7865,1.9274
4.0808,-1.2583
3.1876,-2.9752
1.9506,-3.6608
1.2138,-4.2214
-0.3979,-4.782
-1.0096,-4.7489
1.41,-2.372
2.9235,-0.0888
3.5933,0.0693
2.9506,-1.804
3.8078,-2.5836
5.0088,-1.9882
5.21,-1.799
3.5675,-0.9847
2.2688,0.4545
1.8449,0.5811
2.6085,2.2077
4.3722,5.1468
3.7921,4.6484
3.6494,3.9311
5.7568,5.5575
8.1455,6.9965
9.8467,8.0604
