FC1,FC2
3.4115,3.9568
8.0174,7.8911
10.0302,9.4822
6.8248,5.9489
8.5887,5.26
6.6969,1.5403
0.0556,-5.8352
0.1959,-5.8667
3.4304,-2.5541
6.2278,0.3839
8.088,2.4472
7.9175,1.8235
6.0598,1.2938
4.1715,-0.2041
3.7837,-1.5141
3.8339,-2.1361
1.1973,-4.5701
-1.4077,-6.5663
-1.6374,-5.9375
0.0081,-2.7458
2.4042,0.3525
3.2383,0.9199
4.6039,3.4877
4.8448,5.2121
2.6487,2.1556
2.328,-0.1506
0.5701,-1.8625
0.2502,-1.6679
0.837,-1.1603
-0.0759,-0.4963
1.73,2.3553
4.4425,4.8947
9.343,10.6533
14.2126,15.756
15.0824,14.9215
13.7964,10.6186
8.9793,5.2534
3.3812,0.0134
3.6584,-0.2889
4.3107,0.5651
4.7758,2.5131
6.9913,6.0239
6.8634,7.2852
5.0173,5.5782
5.3591,4.4028
8.8888,4.9778
9.5752,5.0219
6.7933,5.8789
3.2616,3.1735
4.4488,3.1245
5.605,6.6069
4.7302,8.4333
4.3557,7.6036
5.013,8.8682
4.577,10.5707
3.8601,9.9298
4.8001,8.8832
8.678,12.6807
7.1498,11.6033
7.3718,11.9636
10.9382,16.3869
8.0363,13.1231
3.2599,7.4847
4.6402,8.6905
4.271,8.5216
5.9645,7.1654
9.5959,7.4033
9.9151,7.454
10.0784,7.9737
8.7107,6.2748
9.5933,8.5449
11.0386,12.9089
7.3905,9.7107
4.6802,7.2628
4.0015,9.159
0.5733,5.8055
-0.042,2.6086
-1.0009,2.4744
-3.1469,-0.2845
-4.3239,-3.1682
-0.8755,-0.3954
3.5107,4.6277
4.6785,6.4635
5.6901,7.2055
10.9207,10.229
14.9955,12.784
12.8207,10.277
9.0213,5.6766
9.5038,6.5455
11.4243,9.071
13.1887,11.4718
12.797,13.4664
11.343,13.1798
10.7015,12.1745
7.1539,8.0131
7.5442,8.1021
12.9037,10.629
12.763,8.2808
7.2162,2.4014
5.7949,1.5848
6.4677,2.9561
5.9844,3.7024
8.0326,5.9177
8.9562,5.6021
7.5051,4.9428
5.7418,3.9088
0.8538,-1.3124
-3.5962,-7.1271
-3.1398,-7.4417
-2.5268,-5.5062
0.1175,-1.5393
5.637,4.1152
8.2193,6.9886
10.1769,8.6748
8.2285,7.9236
7.2177,6.0163
6.6447,3.8593
4.7908,1.5777
2.7496,1.5463
2.1461,2.9836
8.4801,7.5771
13.0331,11.4833
13.024,13.171
11.0776,11.859
10.8189,12.0471
10.5916,12.8605
9.1771,11.2365
9.9191,10.7376
9.3176,10.5514
9.3098,8.49
8.677,5.6786
5.3257,2.2423
3.7244,2.8059
7.5921,8.5883
9.3348,10.0894
6.2027,6.4032
5.1647,4.7173
6.377,4.0627
3.6832,-0.0604
-0.9789,-3.902
-3.0158,-5.0559
-0.6776,-1.2724
0.1293,0.1047
-2.126,-2.4243
-1.4436,-2.3905
-0.1046,-1.3252
-1.4844,-3.4161
-3.5515,-6.5381
-3.3373,-8.0663
0.627,-4.8133
5.6853,-0.7788
8.65,1.1621
9.8647,3.1342
8.8919,3.0752
8.888,2.8911
9.1967,3.707
8.068,3.5543
12.0019,6.7767
16.5294,8.9676
12.4632,3.4396
7.1473,-1.3694
4.394,-2.8659
2.6408,-3.0501
-2.4562,-5.8281
-2.7408,-6.1688
1.5683,-2.947
0.9713,-2.9128
-1.4692,-5.6909
-4.6594,-9.6564
-8.4122,-12.7471
-7.6962,-11.244
-3.9488,-8.3347
-1.5764,-6.6442
-1.1102,-6.7038
-0.9877,-4.7634
-2.709,-3.9793
-3.8679,-5.1954
-2.8392,-6.4426
-5.998,-11.0336
-9.8753,-13.9995
-11.0962,-14.1217
-9.3486,-12.5253
-3.1946,-6.0541
-0.1654,-1.4264
-0.7922,-0.3611
1.4875,3.5169
6.5171,8.4884
9.0156,9.9598
9.2954,10.5876
1.5129,3.1841
-5.2382,-2.8445
-7.9893,-5.217
-7.459,-5.8709
-6.6475,-4.6811
-3.3361,-0.8666
0.5379,1.1353
4.1309,2.9501
3.0366,1.8586
0.3173,-0.7017
4.9104,1.9566
8.4097,5.1772
7.3152,3.9914
8.1269,4.6803
10.3449,7.7442
8.9691,8.7143
8.1869,8.1842
6.9047,7.6228
2.7162,4.6238
2.6528,4.0311
2.9957,2.2195
0.8386,-0.9046
2.9628,2.2523
5.0245,4.3467
3.7423,3.7221
3.1164,4.5036
2.209,3.6912
4.7392,5.8162
6.3632,6.3787
3.7997,1.9099
0.6738,-2.9963
-2.546,-6.9027
-5.7033,-11.0593
-7.6732,-12.841
-9.3931,-13.0605
-9.0817,-11.2488
-8.7078,-9.0311
-9.2402,-9.0634
-9.4291,-9.846
-7.9929,-8.7224
-7.2129,-8.7861
-9.0578,-12.5062
-6.8716,-9.7266
-6.9982,-9.3224
-8.3436,-11.3871
-8.9705,-11.2646
-9.3473,-10.7359
-7.2241,-8.2385
-5.0385,-5.8663
-8.5094,-9.0256
-9.9491,-12.935
-8.5138,-14.6882
-11.5475,-17.723
-14.0502,-18.8205
-9.3969,-13.3871
-3.9,-8.0166
-1.4035,-5.8027
-1.7508,-5.8702
-0.3793,-4.9377
3.5546,-0.9429
5.8321,0.4266
-0.3905,-6.5791
-5.5508,-10.7101
-3.3673,-9.2162
-2.1215,-9.41
-2.0006,-7.9477
-2.6611,-6.9544
-1.2594,-6.7427
-1.264,-8.6562
-2.3313,-8.5388
-1.0549,-6.5777
1.8776,-4.8355
0.2164,-5.7185
-4.6949,-10.2267
-5.5437,-12.1412
-3.4236,-10.2746
-1.96,-6.9707
-1.4656,-5.4485
-1.3777,-5.7704
-5.2586,-8.9049
-11.5146,-15.0707
-11.3332,-15.893
-6.2769,-13.0904
-4.3144,-11.1942
-2.4145,-9.7046
-2.1087,-8.778
-1.8345,-7.758
2.0334,-2.457
6.3072,2.0312
7.6122,1.4568
5.8858,-0.4929
3.9717,-2.2866
7.3699,0.1069
6.1429,-0.3437
5.4781,-0.9197
6.2505,-1.5587
6.2102,-0.2604
8.0447,3.7249
9.1604,4.835
6.8699,2.9763
3.4231,-1.0699
3.2574,-2.9289
4.6538,-2.6008
2.425,-4.9294
-0.0539,-6.8519
-1.408,-8.6184
-3.5747,-9.854
-7.3354,-10.8711
-4.6275,-7.7322
-0.5136,-3.9061
-2.1189,-5.0805
-5.2557,-9.0366
-8.8305,-13.2745
-9.7806,-12.3253
-11.8564,-13.2517
-16.37,-17.7723
-18.1337,-18.2307
-18.8352,-16.3769
-15.0997,-12.2736
-10.3956,-8.0143
-10.6603,-8.0052
-13.0189,-9.9025
-14.3778,-12.1751
-15.487,-15.1981
-17.8152,-17.1902
-16.8939,-15.6516
-14.2229,-11.9885
-12.7084,-7.7008
-11.1002,-5.6007
-10.0861,-5.4698
-7.3223,-1.5269
-5.9651,-0.8656
-7.2956,-5.111
-7.3453,-5.8256
-8.1452,-5.572
-9.8204,-7.7876
-12.0586,-10.5037
-11.0781,-9.2513
-9.0354,-7.937
-4.9308,-4.6546
-1.2015,-1.5914
-1.4412,-3.0285
-4.8687,-6.6846
-7.8902,-9.8723
-7.0056,-9.2166
-5.9647,-7.9985
-3.5803,-4.8432
-1.5714,-2.4384
-3.9378,-3.6279
-3.3982,-2.6927
-2.7024,-2.6013
-6.6319,-6.9478
-8.9991,-9.857
-5.4291,-7.1728
-7.5468,-8.6452
-7.9774,-8.7743
-5.2522,-7.3414
-3.4961,-5.4715
-1.6778,-2.7583
-0.9223,-1.7642
4.3641,3.2296
8.9627,7.4104
7.4359,4.9658
4.1276,-0.7917
2.1625,-4.206
-2.2093,-8.3708
-6.7067,-12.5988
-6.642,-11.6086
-6.5151,-8.6189
-5.2949,-4.8796
-7.4813,-6.8595
-11.012,-9.3087
-12.1681,-9.3833
-5.3869,-4.9895
-0.4811,-3.471
-0.7634,-3.4219
-1.2648,-2.7796
-2.1417,-3.8253
-1.6753,-3.1217
-1.6782,-3.7311
-0.3689,-3.5598
-0.0913,-3.6389
-1.8765,-5.1873
-3.5995,-8.361
-4.8227,-11.5663
-4.3901,-10.9285
-5.0829,-10.7288
-7.995,-13.5296
-7.5949,-11.706
-8.289,-9.5704
-8.171,-7.8102
-7.5844,-6.4254
-5.7794,-5.3221
-4.4124,-4.8757
-4.7335,-6.211
-6.3674,-7.8281
-8.627,-10.3208
-5.4497,-8.7517
-1.2104,-3.9958
1.4658,0.5409
2.2979,1.8583
5.9109,4.4254
6.086,3.7108
3.1671,-0.9416
3.4042,-1.813
2.9846,-1.6849
2.4395,-0.9324
2.5814,-0.6805
7.0666,4.5395
10.3014,9.759
7.192,8.1967
7.4885,8.7591
9.3783,11.4773
7.5177,10.1013
8.5942,8.4437
9.3265,7.0667
5.3083,3.7516
0.1021,-0.6579
-2.2921,-2.4116
-3.1556,-1.8535
-2.6757,0.2666
1.5538,4.8237
6.4391,9.6304
5.1991,9.5303
3.8023,7.3673
6.4364,8.4538
4.1014,7.0398
3.8284,6.8437
4.2112,8.3032
1.9372,8.4496
2.3501,10.4078
4.1688,11.6468
5.7059,11.3541
7.0864,13.8109
6.2791,13.7674
1.4714,8.9735
-3.8365,4.1792
-8.1445,0.791
-8.2653,-0.7851
-6.699,-1.5803
-5.5708,-0.1886
-7.5055,-2.2975
-8.0968,-4.5944
-7.9075,-6.0479
-8.1247,-7.5957
-10.9987,-13.7688
-14.0294,-17.8489
-16.2481,-20.1795
-14.2799,-19.4171
-8.7496,-13.5303
-6.5636,-9.894
-6.5656,-8.3522
-9.5058,-10.686
-11.5089,-12.4579
-12.8875,-13.9802
-13.2352,-15.2216
-14.3958,-15.6823
-17.9005,-17.9871
-18.2182,-18.0425
-16.6613,-16.6922
-15.2612,-14.5926
-13.7055,-11.9311
-11.7129,-9.1454
-8.2521,-5.3914
-8.0419,-5.5442
-9.8634,-10.1975
-12.5292,-14.5702
-15.8204,-16.662
-13.9244,-15.2857
-9.7477,-11.5662
-6.6653,-7.3162
-3.896,-3.4105
-2.4397,-2.9741
-4.6713,-6.2569
-5.591,-7.0404
-7.5738,-8.9181
-9.2758,-11.609
-12.6971,-16.0504
-13.8063,-17.4923
-13.1347,-16.3098
-14.1509,-15.034
-16.3238,-16.5399
-13.4036,-16.6089
-8.7026,-14.9909
-8.8147,-15.936
-10.0522,-18.4752
-8.9151,-18.4523
-10.341,-19.5238
-17.2676,-26.4397
-24.4761,-34.9814
-23.7164,-33.3361
-20.676,-27.0352
-19.261,-24.2348
-22.6277,-27.8723
-23.4012,-28.9479
-23.0815,-27.399
-21.7624,-25.1945
-18.7563,-21.1469
-18.3758,-19.9124
-22.8396,-23.3973
-24.0539,-22.8515
-23.4562,-20.3374
-24.0777,-20.8551
-21.5434,-18.2481
-17.2908,-13.7042
-19.0701,-16.0358
-23.6624,-22.0866
-26.5676,-26.888
-28.2234,-28.6901
-32.0047,-32.1803
-33.5052,-33.3273
-33.6623,-31.4436
-35.5074,-32.6229
-34.8843,-33.1465
-32.1367,-30.2019
-30.7645,-28.2576
-32.0488,-31.5324
-31.8648,-32.9639
-32.1813,-34.9585
-37.4045,-40.4538
-38.9095,-39.762
-33.2586,-33.3834
-28.6708,-27.8178
-28.2083,-27.5963
-26.1837,-26.594
-26.2532,-25.8421
-25.7919,-26.372
-25.4247,-26.7771
-26.6203,-28.3076
-25.7852,-28.7449
-21.7633,-23.9329
-16.6797,-18.528
-16.0654,-15.5924
-15.0454,-14.6573
-12.0884,-12.1913
-13.8819,-12.3196
-17.7385,-16.1671
-19.1582,-18.7027
-17.8598,-17.6766
-19.9995,-20.1822
-22.6397,-22.4071
-23.3427,-21.695
-24.0148,-20.7647
-21.4373,-17.6158
-21.1726,-17.0612
-22.9709,-18.1946
-24.1135,-19.3285
-26.9127,-22.3066
-28.1498,-23.8476
-24.3559,-20.0765
-23.0937,-20.7434
-21.1445,-20.9734
-21.7583,-18.9227
-26.7163,-19.8412
-25.8934,-19.6663
-26.0709,-20.0857
-26.6865,-21.818
-25.24,-22.2383
-18.2628,-17.8466
-13.036,-13.5179
-14.6222,-15.5648
-13.4902,-15.7997
-10.2961,-12.7538
-7.2276,-9.3646
-2.9096,-6.5384
0.1893,-4.2751
2.1942,-0.9495
5.1049,1.6257
9.515,3.0128
9.6433,0.618
7.1147,-2.4648
4.8981,-4.9858
5.4623,-4.5386
5.4008,-3.2795
5.1515,-3.9271
8.777,0.0814
11.0271,3.9957
8.7455,1.0347
6.6509,-1.9581
7.5869,-1.0766
7.1787,0.5545
6.301,0.4347
8.1728,3.8769
8.3256,5.8813
6.5719,4.698
6.8179,4.6082
6.1886,3.8619
2.8091,-0.2909
-1.7583,-5.8191
-5.6699,-11.2227
-7.8006,-14.5643
-8.6505,-15.0312
-4.8446,-10.0613
-2.4456,-6.2795
-0.6408,-2.7169
5.4761,4.5015
7.905,7.282
2.8335,2.3434
-1.6758,-2.6892
-5.1543,-5.7222
-5.8517,-4.7868
-6.4558,-5.758
-7.8416,-8.0108
-10.4154,-8.4831
-13.896,-9.737
-11.8769,-6.1163
-7.8895,-1.6521
-8.8712,-2.1883
-13.1971,-6.3184
-15.8045,-9.3552
-15.2873,-8.2048
-13.8955,-6.4611
-15.4729,-8.8742
-17.9569,-10.7252
-20.2226,-11.8581
-18.5826,-11.6475
-16.1304,-10.1561
-21.3038,-14.2902
-24.4773,-19.2993
-19.5884,-18.3087
-13.5749,-14.0371
-10.468,-10.766
-11.6741,-12.339
-12.818,-13.4438
-15.3375,-13.6741
-18.7948,-16.2798
-19.1901,-16.0734
-20.2107,-16.086
-18.7628,-16.4426
-17.3152,-17.3308
-18.868,-19.2506
-17.7962,-17.9208
-16.756,-16.904
-12.7475,-12.3563
-8.1457,-6.4654
-11.8881,-8.95
-16.5059,-14.4347
-14.5616,-12.9824
-9.6176,-9.1552
-7.3302,-8.7659
-9.0119,-10.5957
-12.4752,-14.3948
-15.0951,-18.8815
-14.3091,-17.8686
-14.3049,-15.3876
-14.4888,-13.6882
-12.4854,-11.2704
-12.6698,-11.6027
-18.0418,-15.1538
-21.289,-18.2676
-23.9429,-22.7255
-26.5033,-25.0899
-22.7515,-20.6108
-18.9064,-16.0072
-20.3118,-15.904
-23.8739,-18.2387
-21.405,-14.6987
-18.2179,-10.1278
-18.656,-8.5883
-20.5318,-9.6738
-19.4703,-10.9471
-18.4404,-12.0645
-19.7546,-14.0572
-20.1006,-14.0815
-17.9157,-12.8563
-16.356,-12.2249
-17.0466,-14.1875
-18.8625,-16.9316
-15.7724,-13.7697
-10.3389,-9.9518
-7.8434,-9.1655
-8.8481,-10.8795
-7.478,-10.9064
-5.8272,-11.2775
-10.8644,-17.4304
-15.1831,-20.3647
-13.5333,-17.6742
-13.4774,-17.3277
-13.6093,-17.3563
-12.3038,-17.5412
-11.3735,-18.7574
-9.9435,-19.7551
-12.9826,-22.5656
-11.2407,-20.4076
-8.0616,-17.5311
-10.2577,-17.4049
-11.0166,-14.7789
-7.7759,-11.1844
-4.0354,-6.5589
-1.2639,-3.1209
1.0075,-1.433
2.5912,-1.1203
-0.6693,-2.9641
-2.0237,-2.027
-0.441,0.7537
1.8914,5.0643
1.2861,6.3757
2.1806,7.7495
3.7311,10.0917
-1.7811,6.9964
-6.6684,2.8074
-5.9934,2.6181
-6.5687,2.0223
-10.1443,-1.7925
-6.5328,0.0174
-1.0779,3.9206
1.0018,7.0423
2.0188,8.4451
2.8482,8.0052
3.5211,6.9391
4.2563,5.5916
5.3976,4.369
5.4451,3.7402
1.9611,0.8924
-0.8981,-2.1432
0.8051,0.5398
2.1019,2.8477
3.5235,3.6868
3.0075,3.0257
1.1787,3.7083
1.7872,3.7347
0.3016,-0.7393
-1.1529,-3.7447
-3.4203,-4.5003
0.4058,0.2752
1.8566,1.738
-0.2241,0.513
-0.1801,-0.1808
-0.4174,-1.8123
-2.1547,-3.7874
-4.7671,-7.45
-4.661,-8.1752
-5.5863,-9.0254
-6.7303,-10.1881
-7.4369,-12.0696
-6.5189,-11.7014
-4.1636,-6.0833
-4.2772,-4.3092
-3.7972,-4.41
-4.8172,-5.1045
-5.8684,-5.9863
-8.7011,-9.9308
-13.4403,-16.3442
-18.0234,-21.539
-21.3566,-25.0463
-19.0648,-21.6475
-18.7107,-19.4674
-18.388,-18.1
-20.3467,-18.9514
-17.9304,-16.1778
-14.4519,-12.6543
-12.2234,-11.6932
-10.8385,-12.4194
-8.1412,-9.8332
-5.4754,-7.3721
-1.2474,-5.2863
3.699,0.2056
4.989,2.7598
3.2476,1.3764
3.2248,1.4617
4.1708,4.4221
1.7105,2.9137
-1.7497,-1.7194
-4.0224,-5.3837
-1.6701,-2.9855
-0.3181,-1.9314
1.0336,0.4038
-0.6775,0.8013
-0.7947,1.199
3.057,5.472
2.0337,5.9327
-1.9271,2.6122
2.4247,6.0105
2.7138,5.9713
-0.3411,3.4633
-0.49,3.2676
2.8922,6.2904
4.2741,10.7818
3.3434,12.5543
4.9752,13.452
7.0757,16.2873
8.176,19.3101
8.1824,18.7391
7.0636,17.8868
10.6011,21.5033
14.1699,24.3699
16.3323,25.3615
18.0572,26.4156
17.157,25.0321
17.038,24.055
15.1689,21.4216
18.1746,23.7569
22.8367,26.4362
27.28,27.5531
30.0045,29.7637
23.854,24.0994
19.9221,18.5287
20.4901,18.833
19.2456,18.9187
17.7823,17.9417
16.6,17.121
12.1364,12.4254
13.2352,12.6047
16.6776,15.8153
12.7763,11.7135
6.7501,6.4868
5.6613,4.6664
4.4159,1.627
3.0767,0.8062
4.081,3.4543
7.2104,7.0711
9.2147,9.0006
10.0939,8.7739
10.2232,6.7348
14.665,8.5396
18.3255,12.6257
20.017,15.0866
21.9271,16.6412
21.0248,17.2897
20.6224,18.032
23.2512,20.8993
23.2862,22.8291
19.5399,20.9465
19.0124,20.7828
18.5786,17.7129
13.4261,12.0494
7.961,7.7296
6.7146,6.3474
8.2497,6.0904
11.6601,8.4899
13.1018,10.3272
13.5122,10.7583
11.954,8.4709
11.9583,6.7151
15.494,9.5218
15.1232,9.5161
12.7212,6.1041
10.6316,3.3172
9.5109,3.1556
12.7967,7.7131
17.5203,12.2397
19.9624,16.2662
24.467,23.2302
26.0342,24.9133
22.8516,20.8779
19.4503,18.1241
19.1116,18.8079
16.554,17.8353
13.246,17.3938
9.4068,16.2648
2.6615,10.5423
-2.4902,5.8511
-5.1106,3.5039
-5.6995,3.5945
-2.2569,5.5918
-3.5955,3.1519
-4.3717,1.5558
-1.2104,3.9909
0.8883,7.4885
-1.0754,6.1113
2.6485,9.7343
5.5599,12.7951
6.9089,13.7936
6.7893,12.6987
7.8571,12.3851
9.0812,13.4465
7.2741,12.2894
6.717,12.6324
6.6912,11.5693
8.9154,12.7562
10.0771,14.1931
12.77,16.0365
16.6818,18.7238
18.3749,18.4113
15.7244,14.6304
17.2303,16.0996
23.7049,22.4127
26.2732,25.7258
23.404,23.5391
21.7223,22.4461
20.2596,21.4471
22.0782,23.8547
25.897,27.6376
26.5285,29.452
28.2852,30.7668
26.0107,25.7068
20.5487,18.7094
18.1805,16.0871
19.5935,17.0275
18.8816,16.2804
18.7322,17.4084
18.9891,18.4742
17.2461,15.6028
13.5034,11.6381
7.2296,4.5487
1.987,-1.0405
1.2757,-2.3797
-1.3419,-5.8125
-1.4906,-6.4639
1.3296,-1.9588
0.4626,-1.0159
-0.6232,-1.9479
2.9159,0.9328
5.6426,4.1574
1.8068,1.0696
-2.1225,-3.4553
-2.3954,-3.2613
-5.1995,-6.2545
-5.2847,-7.0601
-2.4011,-3.6468
-2.5486,-1.7645
-2.0709,-0.3506
2.1882,4.126
4.1662,6.7903
0.3315,2.4234
2.9655,3.6192
10.0683,7.8776
12.2961,9.511
14.8053,11.9572
17.5647,12.1538
17.2928,11.1941
13.7083,9.0783
14.6865,10.4627
16.0709,13.1599
15.0178,14.5448
16.6524,15.0863
15.8496,12.9718
11.7032,8.8577
6.9007,5.3061
4.567,4.2859
6.7648,6.8598
10.6503,11.6526
13.7232,15.0393
13.6713,16.4263
14.0881,19.126
14.1303,20.1699
13.3914,17.1829
14.6212,17.4148
13.7886,16.9593
11.5497,14.379
10.7171,13.6738
9.4157,13.3124
9.2392,14.5137
9.6879,16.5902
13.793,21.4483
14.9606,24.1815
12.5345,23.165
10.7962,21.3363
7.3393,19.2892
4.4763,16.6484
2.8321,14.3829
6.032,18.649
9.1695,22.2592
6.3068,18.7444
4.8506,18.5425
10.2072,23.341
14.8765,25.9212
13.4524,23.3766
10.0596,20.3949
9.9481,18.9446
13.2743,19.057
14.5381,20.6384
15.1456,22.5323
18.6908,25.7391
20.1737,26.8837
20.9379,26.6846
20.5458,25.5795
18.3414,22.5371
16.6058,19.4949
15.9952,18.1404
13.7909,16.8485
12.8992,16.8381
14.6015,20.703
16.5851,24.3181
18.8503,27.1837
18.5844,26.0496
15.9123,21.7907
15.0839,17.9694
15.3805,18.1169
12.3646,18.1396
7.9738,14.1624
10.2079,17.154
13.0984,20.1145
13.5515,19.044
10.8796,17.0986
6.364,13.7784
3.4421,9.7086
3.8016,8.4202
1.4426,5.3196
-2.2913,0.1567
-3.0876,-2.5685
-2.1964,-1.2936
-0.4301,2.8564
-3.3201,0.9442
-4.6788,-0.4366
-1.4434,2.8081
1.5111,3.3657
1.2157,1.0799
-3.3609,-4.1746
-4.1873,-4.9912
-0.201,-0.8388
2.8166,1.7825
0.928,3.7165
-1.7729,3.8383
-5.4736,0.6167
-3.7055,3.5515
-2.1249,6.7366
0.2683,10.6406
0.599,11.8261
-0.3515,10.3868
0.4794,9.6039
0.9667,10.4774
3.9229,15.0075
3.7542,16.0691
-0.0707,11.9745
-3.8645,7.9426
-3.8454,8.1611
-3.7636,8.5987
-4.6816,6.9115
-8.3494,4.1308
-14.5795,-2.1495
-16.622,-6.8985
-12.7585,-4.1162
-5.8012,2.5099
-2.9688,3.7299
-7.0425,-0.1435
-8.7411,-0.7355
-9.8772,-2.6398
-12.7009,-6.5441
-12.7433,-9.1044
-13.5358,-10.8521
-20.5784,-19.0374
-28.4334,-23.8789
-29.0072,-21.6889
-28.3621,-22.0613
-26.6545,-22.0896
-27.5093,-22.649
-29.4264,-23.3331
-25.3433,-22.1419
-19.9164,-19.513
-17.9583,-15.7277
-16.6249,-15.0359
-20.0727,-19.8439
-23.8956,-23.0895
-21.5312,-19.9913
-15.7604,-15.0492
-13.1766,-12.9192
-15.0925,-15.9137
-11.5083,-14.6893
-7.8615,-12.2145
-10.8396,-15.7395
-11.1614,-16.9518
-2.8581,-9.5078
1.0702,-5.0323
0.311,-3.9942
0.0832,-3.9559
0.074,-4.2925
0.5337,-4.2539
-1.9441,-8.8713
-1.0467,-10.5822
-2.0243,-9.6055
-3.8144,-9.7226
-3.8232,-9.6208
-5.4256,-10.6437
-5.8716,-10.1977
-3.2237,-7.6264
-0.6383,-6.0861
0.2596,-5.577
-0.2489,-7.724
-2.7886,-11.7147
-2.7657,-11.5489
-3.899,-11.5392
-2.001,-10.2794
0.4908,-7.4883
2.2951,-3.4158
3.5995,-1.1243
2.154,-2.2387
0.5524,-3.4154
-1.4554,-5.0294
-1.9317,-7.3305
-1.1891,-8.4752
0.1472,-7.8386
3.5148,-4.2644
4.6324,-1.7839
4.125,1.0092
6.8678,4.99
7.4857,4.7523
7.0413,3.3899
5.5345,2.1214
6.3401,2.3531
8.0208,3.2099
9.0141,4.473
9.4449,5.0801
7.6259,5.3748
2.6507,2.451
2.3942,3.4648
3.0129,5.8852
1.4128,6.5558
-0.5935,6.1329
-2.4747,3.3976
-5.4186,0.4124
-10.0189,-3.8854
-9.6506,-3.3394
-5.0634,-1.137
-8.2574,-5.8096
-11.5454,-8.7322
-9.4585,-6.9361
-10.3713,-8.671
-12.9091,-11.2182
-12.5405,-11.7339
-8.6095,-10.0308
-7.7409,-10.4214
-8.0599,-10.9058
-5.5663,-9.265
-4.7601,-7.0302
-5.9851,-6.764
-6.8976,-7.6853
-4.9041,-6.0442
1.9644,0.9721
7.5518,6.2072
11.389,8.255
9.5387,7.459
3.4697,3.3819
2.963,2.836
4.2377,5.5715
1.7625,6.4009
1.225,7.6681
2.3751,8.873
3.9626,11.1404
-1.2625,6.5329
-6.3626,2.8629
-7.6192,0.0678
-5.8133,1.7103
-6.3826,2.0401
-6.4206,3.6511
-7.1463,5.2934
-6.497,5.467
-4.1289,7.1718
-3.9173,8.2203
-5.3619,6.3627
-6.0877,4.8801
-2.501,8.304
-1.883,8.6029
0.6723,9.308
6.665,13.8255
10.8139,18.0305
10.4002,18.6105
8.1427,16.3155
8.2291,15.4269
9.9405,18.2574
8.4332,16.3068
8.1136,13.5752
8.2628,13.5938
7.1309,13.0499
7.6863,12.4435
5.429,9.4932
0.9529,5.3865
-4.9295,-0.5949
-6.7804,-2.0762
-11.7564,-5.7137
-11.201,-5.1322
-9.2706,-3.3317
-11.1838,-4.8437
-14.6284,-7.762
-13.7608,-6.2743
-11.9245,-3.5367
-11.7132,-1.6427
-9.8457,0.9388
-7.6656,2.083
-8.5167,1.6337
-11.2427,-0.8468
-11.5002,-3.1086
-10.0078,-2.808
-5.6404,1.2739
-4.9608,1.7618
-5.7813,0.281
-6.6332,-1.1375
-7.2664,-1.681
-7.2433,-2.6306
-6.0326,-2.3612
-10.7595,-7.4668
-12.6737,-11.7285
-8.5878,-9.24
-7.8456,-9.2202
-10.3537,-13.5131
-9.0183,-13.2124
-5.6519,-7.9118
-6.7855,-6.2051
-7.3565,-7.3732
-6.0837,-7.6349
-3.2485,-6.7092
-1.2259,-5.5023
-0.8596,-5.2642
-4.8685,-9.8385
-6.9711,-12.7254
-2.7613,-7.7998
2.4796,-1.0306
4.0018,2.0826
7.5866,5.4771
9.8901,7.4029
11.2247,9.7349
8.4029,6.9419
4.5808,2.6175
7.2899,4.8555
6.4052,4.156
8.3955,5.4253
13.0106,10.1632
13.3756,10.8698
13.8654,10.795
13.0739,11.3141
11.876,11.8645
9.2407,8.4776
10.2931,8.2785
10.7205,8.0169
8.7415,7.0676
4.5748,3.9932
2.9707,3.2939
2.9289,4.0945
5.1057,6.7387
7.1259,9.5702
6.2395,9.7452
6.3217,11.2014
4.1851,9.0326
0.2671,4.5512
-0.1509,4.3198
1.6185,5.4009
3.3564,6.8255
3.7194,7.9688
4.7074,9.2372
7.0703,9.9743
7.277,9.774
5.89,8.3551
8.1592,9.5923
12.7098,11.236
9.2916,5.6295
6.5606,1.1165
9.7982,1.8845
10.973,2.5898
8.2102,3.3261
6.072,1.9372
5.6837,1.142
0.8266,-2.5594
-4.9369,-7.7921
-7.3255,-10.7124
-9.3706,-11.8828
-11.1346,-12.2722
-9.2425,-10.6618
-7.2256,-7.4577
-7.5524,-5.2224
-6.4731,-2.4245
-5.4562,-1.064
-5.3768,1.109
-7.8286,-1.4054
-10.0304,-6.1698
-11.9826,-8.997
-16.0601,-12.5745
-18.0128,-14.8709
-19.9969,-16.1986
-21.7002,-15.183
-19.4349,-11.5739
-18.7948,-11.2149
-17.3736,-9.7619
-17.5772,-10.6839
-17.0308,-12.012
-17.9531,-14.0588
-18.8756,-15.012
-19.2043,-15.6841
-14.8145,-12.1376
-11.4874,-8.31
-11.8166,-7.4826
-10.802,-6.7802
-7.6627,-5.7655
-6.8046,-8.0319
-6.5715,-11.1733
-5.5886,-12.6899
-6.0433,-13.0503
-7.6543,-14.5984
-7.7655,-14.3966
-6.5329,-12.4448
-2.6131,-8.9619
2.6193,-5.3228
9.383,1.8163
17.5843,11.5494
18.5357,11.5638
18.612,10.2657
16.0632,8.2175
15.2952,7.1064
15.8397,6.714
15.0403,7.1965
14.0533,10.7726
11.4725,10.1613
10.9856,9.3001
10.3734,8.3765
8.355,5.5154
7.9301,2.9354
6.0675,0.4177
3.986,-0.9751
2.2794,-2.4619
1.9478,-3.0736
