CP1,CP2
1.9974,7.6673
-1.0566,5.3803
0.7019,2.9995
1.7417,0.9934
0.1875,1.987
-0.2417,4.2617
2.3291,7.3802
4.4623,10.1238
4.7518,11.0549
4.7912,10.8922
3.7369,7.7921
2.5891,4.5046
2.3477,1.7483
2.3875,0.3979
2.2397,-2.1402
-0.5333,-3.5847
-4.4627,-4.1231
-5.3921,-2.5989
-4.9152,-1.8871
-3.4697,-0.7692
-0.3682,1.1609
-1.3918,-1.8465
-3.6655,-4.0102
-4.6581,-4.9866
-4.7132,-4.6818
-3.8933,-3.0334
-1.7919,0.3026
1.8722,3.6387
4.8174,5.5374
4.1688,3.9046
2.6766,-0.8844
2.6841,-1.5174
4.1602,2.0994
4.4489,4.591
2.5189,3.9264
-2.2861,1.7305
-5.3724,0.1907
-1.8024,2.2446
2.7989,7.6736
5.5252,9.9776
6.1579,7.5317
9.0406,6.8983
11.7671,4.9525
9.1184,2.225
2.0319,-2.1277
4.6327,-1.043
8.8273,2.2915
9.2092,3.9383
9.7159,6.5849
5.3163,6.0752
0.8542,1.6279
-0.2017,-2.1631
-0.1327,-4.0167
-0.189,-4.0268
2.4421,-2.7558
2.8542,-3.0787
1.5475,-4.7143
1.5221,-4.3812
1.1529,-3.1419
2.846,-2.3715
-0.3363,-7.8826
-6.6748,-15.2687
-14.7632,-20.8109
-18.9143,-25.8846
-21.2216,-30.4272
-18.2478,-27.9387
-12.5241,-22.5441
-8.863,-18.3371
-6.4206,-14.8801
-5.3221,-12.517
-4.8488,-12.1228
-3.1879,-9.5098
-6.6833,-9.6156
-8.9913,-9.3467
-7.8307,-8.6092
-4.5139,-6.5595
-4.6346,-2.7286
-4.3805,2.2897
-4.0952,5.5891
-3.9975,5.3573
-5.7123,3.313
-2.7085,3.5499
3.9827,5.8179
8.924,8.2108
11.0527,9.3224
12.025,11.4649
11.5911,12.4822
7.5947,10.2807
3.1295,6.8917
1.789,6.3149
0.6983,4.6442
1.0451,2.5047
6.2356,5.8963
9.7697,5.8503
8.2411,1.6478
7.4625,2.539
2.7149,2.93
-2.6265,0.6646
-3.8743,-1.1946
-6.4346,-4.1788
-7.7762,-4.8505
-4.6804,-3.0533
1.7903,0.15
5.2296,2.3219
8.3562,5.7749
9.9515,6.2277
11.8903,7.3675
13.2352,10.0696
15.0485,11.834
14.7679,10.7231
12.7683,10.0184
13.3623,12.0948
12.5811,10.8275
12.8621,10.6538
15.7366,12.9487
11.7983,10.5246
9.0474,8.6003
8.5152,10.2072
13.3892,15.0015
17.7633,18.8582
15.981,19.5273
11.2611,15.0713
3.0098,4.1463
1.196,-0.5288
2.5695,0.421
3.2865,1.5892
1.9409,1.7259
-0.4361,1.9876
-1.4066,3.718
2.404,4.0108
9.2145,9.366
12.8684,13.1584
11.7408,10.8569
8.5816,5.43
5.7347,3.8154
2.3878,-0.0807
-2.3344,-4.4146
-5.3069,-3.9988
-4.5606,0.0108
-4.0645,0.3328
-6.4747,-3.2828
-10.8538,-6.2736
-13.9521,-7.7648
-12.2067,-6.7875
-7.2115,-5.0292
1.9397,1.7601
8.1222,7.5181
10.7733,10.776
11.518,11.4086
9.7,7.041
9.382,4.8923
11.6576,6.3686
5.7454,-0.7491
3.0826,-4.0234
7.8883,-1.3292
9.6939,-0.5724
10.5306,-0.4721
9.2106,0.159
9.2341,1.1648
11.9137,4.2017
9.9994,3.0822
10.7723,5.4313
12.67,6.9053
14.6614,7.8479
14.215,5.228
12.9873,1.3892
11.2595,1.1439
14.969,6.0857
18.4593,11.7771
18.043,12.5305
17.2828,11.9088
15.1788,11.2557
12.6684,10.1338
11.3451,9.1681
12.3029,10.2021
13.7917,11.3609
14.7178,10.1757
14.6122,6.4588
10.819,3.2417
8.3383,4.2433
3.0761,3.0572
-3.0299,0.6835
1.4577,4.4659
8.7577,9.342
9.4951,6.9993
7.6699,5.969
1.6257,2.5946
-3.3563,-1.3428
-1.4636,0.8757
3.1166,5.4378
8.1653,11.4998
7.9325,13.999
4.0745,12.0293
4.8727,11.3409
5.7645,8.1523
4.0311,5.6822
2.3599,3.6806
-0.4366,-0.1962
-2.046,-1.5731
-2.4994,0.5811
0.0156,6.7661
-2.001,7.6383
-1.268,10.0416
-0.1918,11.8508
-0.522,10.566
0.7101,8.1559
1.2857,6.3707
-0.0454,4.3663
-0.6893,2.5491
-6.2084,-0.7683
-11.8212,-3.6482
-15.9029,-5.4971
-17.3912,-5.9711
-13.4736,-5.0704
-10.025,-6.7325
-10.3893,-10.301
-14.285,-15.0574
-18.3374,-19.7205
-17.2963,-20.1338
-18.9116,-18.9848
-23.8708,-19.9608
-24.9237,-18.9055
-21.9456,-15.1629
-18.6865,-13.608
-19.4587,-16.4594
-22.2623,-18.4984
-26.4412,-23.0378
-26.2453,-25.5149
-20.6435,-20.6485
-14.8544,-14.3763
-15.6594,-14.323
-20.8085,-18.0513
-22.8642,-18.1549
-24.0766,-18.7275
-26.383,-23.2378
-24.7521,-23.5295
-22.1842,-20.9465
-22.2416,-19.4575
-19.0805,-17.5939
-15.4199,-15.8246
-17.1347,-14.7433
-17.4749,-14.0685
-12.5028,-8.9251
-7.7809,-2.8755
-9.4655,-4.326
-12.0255,-6.808
-15.5859,-8.8527
-19.1153,-12.1789
-20.4575,-16.5367
-18.2377,-15.3323
-19.112,-14.0032
-21.4866,-12.9556
-19.549,-11.502
-16.3932,-9.6737
-14.05,-7.533
-11.1444,-8.5797
-12.3641,-10.7204
-16.4591,-14.7987
-15.023,-15.0961
-11.6494,-12.0187
-9.5886,-8.7851
-7.7155,-5.2706
-10.4989,-8.7563
-15.9388,-13.961
-19.9726,-15.9783
-19.7252,-17.5894
-22.8531,-23.2632
-23.8876,-26.3123
-22.1411,-23.6117
-22.3324,-22.5366
-24.8991,-24.9305
-25.7786,-24.9809
-25.4708,-25.0002
-23.4132,-24.0821
-27.3869,-24.3516
-31.1421,-28.09
-31.5851,-27.7662
-30.4348,-24.9114
-26.316,-24.1194
-25.5412,-24.9527
-30.3917,-25.505
-32.8989,-25.0578
-33.2813,-24.7669
-34.07,-25.1949
-35.8589,-27.2165
-30.7104,-25.457
-27.8435,-25.8226
-28.0082,-28.3134
-29.423,-31.4607
-28.5256,-30.6708
-23.1287,-23.8188
-20.0758,-19.2173
-19.8667,-18.5847
-17.8452,-18.9211
-13.8866,-16.6015
-14.0219,-18.1569
-13.595,-18.775
-15.2306,-18.7682
-15.3976,-17.949
-15.0021,-16.5985
-14.9506,-14.8733
-13.2433,-11.4922
-10.7237,-6.7364
-6.3606,-2.4807
-6.5918,-2.0066
-12.6045,-5.1265
-16.8674,-9.934
-17.5056,-13.7103
-18.55,-15.1117
-19.0321,-14.5444
-19.6083,-16.0401
-23.4974,-19.7237
-23.8554,-19.3137
-14.6822,-13.2162
-5.853,-6.3064
-2.6489,-3.9592
-4.3825,-5.362
-5.1476,-7.64
-6.0379,-9.8245
-2.3662,-6.1342
-3.2572,-5.5379
-3.0548,-3.8483
-4.3528,-3.5653
-3.9324,-2.6575
-1.1685,-2.5625
-0.5299,-3.0612
-0.3912,-3.1851
-2.3777,-5.9964
-2.1459,-6.1204
-1.1333,-5.5261
-2.9337,-10.0882
-4.6094,-11.6195
-7.0667,-9.5263
-8.6806,-9.9332
-5.2634,-5.5591
-2.7217,-0.2475
-4.0241,0.0326
-5.3267,-1.8126
-8.817,-5.3455
-15.245,-10.1911
-19.7982,-13.5057
-16.508,-12.8519
-14.6557,-12.6045
-13.1161,-11.2948
-12.1079,-10.7352
-11.2248,-8.3943
-11.3417,-7.0847
-11.3025,-8.0562
-13.0134,-8.2152
-20.7557,-12.687
-26.5919,-19.1277
-28.0222,-22.1623
-29.4214,-21.9472
-28.6333,-19.3574
-26.3766,-17.7053
-24.7139,-15.3346
-19.4575,-9.2138
-18.7324,-10.5306
-20.0699,-13.91
-18.5954,-13.2585
-17.5903,-14.6389
-16.3981,-14.4261
-13.5814,-10.3387
-16.3274,-11.0953
-20.6674,-13.4458
-18.164,-13.7966
-12.3484,-10.2725
-8.8456,-7.7173
-6.3743,-8.7873
-5.8408,-10.2636
-11.9637,-15.8027
-14.6805,-19.8421
-12.4287,-20.1628
-11.3336,-20.5774
-10.0827,-19.6799
-10.8633,-19.9387
-12.0502,-19.9163
-14.3625,-21.9878
-15.1751,-25.1844
-18.0816,-30.3187
-22.3322,-32.4845
-26.9891,-34.6191
-27.4902,-33.129
-25.1792,-28.6705
-22.431,-25.431
-23.0891,-24.9413
-20.8724,-21.7643
-15.4059,-16.7123
-15.4083,-15.5354
-14.7856,-15.2334
-14.9754,-16.9626
-13.0403,-14.2858
-10.3554,-9.7342
-10.5143,-5.6515
-11.4545,-4.1316
-3.7387,1.4194
0.133,4.8453
-3.0893,5.0211
-2.9056,5.1967
-0.722,2.8411
1.18,2.7352
-2.9806,-1.3397
-4.7038,-4.3523
-1.8021,-1.521
0.4121,1.1538
2.2824,3.2345
2.8398,3.7838
1.5221,3.3018
-2.2334,-0.4614
-5.6454,-4.5061
-3.4637,-2.2384
4.218,3.1854
8.7432,5.359
8.1743,4.8448
9.1989,7.424
10.4109,8.2219
10.6542,8.051
12.5845,9.88
8.1395,4.8651
2.8503,-1.1813
-0.1891,-4.1966
-4.2598,-7.3682
-6.7366,-8.2273
-7.5888,-9.4302
-6.5976,-7.6021
-7.8879,-6.6179
-6.7095,-4.5087
0.7814,2.5695
7.4913,6.1478
13.1386,6.4763
15.5981,6.742
18.6511,9.195
20.0164,9.8354
17.069,9.2568
12.9964,8.6467
10.3299,9.224
8.3194,8.3949
3.9027,6.6598
1.9237,5.2687
0.7885,2.19
0.5906,1.111
-4.8575,-2.718
-9.493,-6.3909
-8.0973,-7.6579
-9.3894,-8.1126
-8.9005,-5.13
-3.6928,0.6025
-0.8917,3.4597
-2.6223,2.5979
-7.478,-0.6077
-9.3334,-3.282
-2.2827,-0.6751
1.1115,-1.2249
-0.6822,-3.3689
4.8676,1.8931
5.1672,3.2175
3.0605,1.292
5.2038,2.5853
6.5655,5.9098
9.0518,8.3278
10.7255,6.1832
8.1802,3.1322
3.6037,-0.3252
0.4646,-2.9389
-1.1122,-3.0526
1.1234,-0.9789
1.6714,-0.5927
4.4693,1.6997
7.4858,5.836
7.6271,6.7223
9.2682,5.8273
12.0968,6.4323
10.3316,3.9124
9.3477,2.455
10.7702,4.7166
11.8492,8.6033
10.4283,9.0214
8.5073,8.8145
5.805,9.1699
3.9775,7.4628
5.4311,6.4429
5.1033,3.423
0.7444,-1.1281
-3.1771,-3.2418
-1.2237,0.0194
-2.6766,2.593
-8.4421,2.6666
-8.2704,3.6775
-7.255,2.5322
-4.9585,3.9182
0.5254,10.0855
3.5407,11.9405
1.1184,9.0456
-1.4918,4.6191
-0.477,3.005
-1.9625,3.9219
-2.0107,7.6512
-0.7153,9.6303
1.2052,10.7972
0.8444,9.4327
-0.7666,9.7245
-4.3777,8.6725
-9.4578,4.4017
-8.4755,5.0681
-8.9935,4.7966
-8.3866,5.7126
-7.6233,7.5037
-7.3599,6.7946
-5.7842,5.2729
-9.9585,0.7511
-11.9763,-3.7392
-8.994,-5.7296
-5.6369,-6.0638
-2.6239,-6.242
-0.5798,-6.2331
1.3081,-2.0992
2.8524,2.9098
4.3343,5.5439
4.3786,6.5217
4.1416,5.4371
2.0611,1.4776
6.5122,3.1748
12.3699,5.6223
11.2902,3.2885
8.7416,-1.0142
10.443,1.8081
7.8007,5.4742
2.6271,4.7027
1.4845,3.556
4.1855,4.3781
6.5114,6.5752
6.5562,6.5849
5.0073,3.2197
7.3959,2.0108
10.1598,2.3019
7.7671,2.0303
4.5307,3.7274
0.7943,0.8934
-1.3794,-0.8469
-2.2094,1.5693
-3.7893,3.5482
-8.1817,1.9959
-10.4493,0.5061
-9.8418,2.6414
-7.1094,6.6828
-6.4394,6.5991
-6.6132,5.5155
-7.5683,7.9006
-4.3985,10.9732
3.7715,17.3584
3.4104,16.8062
0.8932,11.4418
1.0324,7.4213
1.1091,4.1196
-1.2829,1.3492
0.2941,2.6415
8.1212,9.8401
14.0733,16.6013
17.713,20.7688
17.8217,20.374
13.9931,15.7919
15.2896,14.71
16.7426,13.7533
16.0085,12.6102
11.6183,9.8727
7.4156,8.2279
7.1192,8.709
7.2915,11.19
10.6827,15.4524
13.0116,16.1211
12.5904,14.0712
8.3569,8.8964
2.9048,2.003
-0.61,0.0158
-4.8434,-3.5028
-6.3267,-5.4587
-1.7787,-1.2584
0.363,1.8168
-2.464,2.4546
-6.5098,-0.5951
-4.8056,1.0742
-0.5389,5.9935
2.2591,9.6629
3.5571,11.7386
3.6989,11.2206
3.9657,11.1713
2.0764,10.7157
2.0309,11.1662
-0.2331,11.2417
-3.1532,10.0049
-4.7295,8.5807
-10.6497,3.1879
-11.2572,0.014
-7.4894,0.2777
-4.1276,0.6979
0.6407,1.2744
5.628,1.7573
9.2406,6.2714
11.9469,10.5666
16.9346,13.7994
18.5786,14.5948
17.7853,14.4529
14.5548,10.6549
12.5744,8.4507
14.4065,9.8716
13.8014,6.4489
10.1026,3.0263
6.9978,2.5411
10.143,7.8998
15.4758,13.946
13.8712,11.2736
12.2667,8.9763
14.4123,9.3041
13.058,6.0697
9.5164,2.3981
9.0373,0.6016
9.7458,1.5865
10.3609,4.0715
10.3512,5.0879
8.123,6.5108
11.3325,9.7465
13.9484,12.7012
14.3457,15.5625
15.3059,15.1117
14.8289,12.3486
12.8207,12.6792
14.6875,14.3223
13.6481,13.5593
12.5462,13.7962
11.8508,13.2832
12.5932,12.4579
12.0856,12.6326
6.6095,8.4638
6.8211,7.0139
11.3765,8.4078
11.0258,9.0831
7.8002,6.1647
8.6996,4.34
11.068,7.2028
11.3117,9.0032
14.0869,10.4289
15.9248,12.0735
18.0441,13.406
22.1014,14.8324
24.0651,13.634
23.3416,11.0921
18.4621,7.3939
11.2078,2.6021
11.5473,5.0603
12.137,7.7688
8.9772,5.3838
6.2862,2.0301
9.0012,3.3637
8.4663,1.3225
5.2755,-1.7497
3.1475,-3.4154
1.4261,-3.7371
-1.2012,-5.621
-3.8596,-8.8173
-5.7367,-8.3262
-7.4888,-7.4601
-5.2719,-5.7501
-7.0237,-7.5399
-6.7753,-6.6106
-4.5266,-3.1812
-5.9028,-4.783
-5.4664,-6.1037
-4.9985,-5.8618
-6.0928,-5.8075
-4.8431,-1.7843
-1.5932,5.0203
-0.3432,8.5437
-1.718,6.4422
-6.7175,3.1848
-7.5604,0.7089
-4.028,-0.1417
-5.5892,-1.3672
-10.5254,-6.8115
-10.7429,-7.1932
-5.5227,1.3626
-3.3023,5.6684
1.1684,6.8495
5.6706,8.0934
4.5168,5.9313
-0.5744,2.6757
-3.9155,3.0451
-4.6314,4.2896
-10.7533,0.3156
-10.5311,-0.6895
-9.8711,-0.3195
-9.0546,2.113
-4.4878,5.6395
-0.5769,7.8537
-0.3533,7.6617
-2.4106,5.2511
-2.3426,4.4032
-0.2431,6.5867
2.6068,9.6767
4.0819,10.048
3.7136,9.2319
4.5643,9.7286
7.5715,13.6941
6.2662,13.6284
8.8984,15.0941
12.187,18.185
13.9445,19.1198
12.1397,14.336
10.1164,11.5211
8.9371,10.7376
7.633,10.9541
7.6728,12.8894
6.5253,13.7622
9.9719,16.5417
13.0748,19.6651
12.2407,19.1014
17.7196,22.5693
22.3549,24.9436
22.4589,22.5992
21.7504,20.9422
20.7607,20.0663
22.7086,22.9092
21.5007,24.3149
21.8557,26.4083
19.0235,22.5956
14.5352,16.6269
13.4534,13.4084
16.0905,13.7213
18.6966,15.0029
19.0215,15.1907
21.4091,16.8786
19.6094,16.004
14.6222,15.5356
9.8852,11.5986
7.8361,10.0057
7.1624,8.6943
7.7078,5.5081
7.2846,1.1346
5.5805,-2.645
4.4393,-5.7681
8.4234,-3.8911
7.8138,-4.7328
5.2356,-3.887
11.4701,3.1465
13.1736,6.774
13.0024,6.0893
14.2067,5.8111
20.2551,9.8145
20.8039,9.9741
15.8528,7.8526
20.4333,12.9185
30.4201,21.7969
30.8134,23.9879
27.9883,22.5542
27.8198,20.4646
31.4018,22.4065
31.7027,22.2235
31.4725,21.603
27.9925,16.6077
26.4814,11.925
25.2204,10.3674
22.2095,8.7472
19.5113,8.377
19.7507,10.4758
21.0214,10.7934
22.6671,11.1736
21.0005,10.6476
18.9592,10.1532
15.2621,6.3466
8.7528,1.8214
5.2124,-3.2974
-1.3275,-10.3535
-5.4296,-13.347
-7.6256,-14.7157
-10.1341,-14.9906
-12.2986,-14.5153
-11.5876,-14.2272
-10.1888,-14.9073
-6.0398,-14.9935
-3.4217,-14.6419
-3.9906,-15.1027
-4.7154,-15.5946
-6.4399,-17.7739
-9.5078,-21.8905
-8.1379,-21.9757
-6.2366,-21.0296
-4.1165,-18.2397
-1.3397,-16.6997
5.4996,-14.2533
8.2455,-11.9318
6.3664,-13.829
3.8312,-17.6013
5.2025,-14.0297
8.1364,-5.4268
6.6329,-1.7615
9.6295,2.3726
13.5639,4.9444
11.4049,1.5166
10.6212,-1.1609
12.6192,0.318
14.6174,2.7658
15.397,2.6825
15.8953,0.8178
15.925,2.4532
17.4238,7.9014
17.7667,9.256
19.9223,9.2669
16.9844,4.7779
8.109,-3.2734
2.39,-8.356
0.4212,-10.251
-0.1411,-11.8958
1.0472,-12.0715
-0.9517,-13.8721
-3.2941,-14.6414
-4.0426,-15.3169
-3.4472,-15.8673
-7.8828,-18.5738
-12.0058,-21.3113
-10.0974,-16.4549
-8.5326,-11.0671
-6.1862,-7.273
-3.8398,-5.5728
-3.7744,-4.1539
-4.6776,-1.8598
-4.3618,1.8406
-0.827,6.2286
2.2706,10.0543
4.9935,11.8489
8.9665,12.2062
10.3772,12.4697
9.7881,12.4833
11.1055,11.1845
10.3295,10.5107
9.1787,10.2433
11.0593,12.1321
12.909,11.0836
14.0401,10.8163
16.7964,12.7368
18.2405,11.5949
16.7784,7.6406
13.5662,6.03
4.8856,0.357
2.5488,-1.0347
3.9308,2.4484
0.9068,2.7128
-0.0233,2.1337
1.7345,4.1172
4.1175,3.8509
5.157,1.1474
5.0094,0.038
4.4872,0.0851
5.2776,0.0385
10.2244,4.023
10.2963,6.7574
4.9932,4.3981
5.659,3.695
9.2937,7.9295
11.21,7.5393
12.939,4.2119
14.7308,3.8846
10.3976,1.4636
3.0334,-0.9574
0.4507,-0.2533
3.8369,4.9819
0.1919,3.6234
-7.0468,-2.6726
-11.0042,-4.8124
-12.399,-4.0457
-13.7309,-5.0289
-14.8125,-6.4181
-14.1752,-6.7447
-10.6939,-7.4776
-5.8688,-4.3355
-2.6688,-0.9124
-3.1875,-1.802
-2.5499,-1.9102
-2.0058,-2.7994
-3.5554,-4.6885
-0.3548,-3.3589
5.3148,-0.1543
8.0471,-0.1371
9.6236,-0.526
9.794,0.2727
6.5896,-1.2724
3.1977,-2.2864
3.8371,0.0121
8.383,4.0295
10.9604,5.797
8.5691,1.8772
5.8342,-2.3861
5.6622,-2.2742
6.584,-3.4123
2.6933,-7.1129
2.4277,-5.6261
5.2872,-0.1393
7.4282,1.8162
8.6633,1.7095
4.4298,-1.4596
-0.4911,-3.6911
-5.0055,-6.9225
-9.6136,-11.9976
-9.8777,-12.9788
-10.3602,-14.9285
-9.7176,-15.2221
-12.4499,-16.922
-17.4634,-18.0593
-16.6329,-14.4463
-11.7395,-8.8018
-12.5958,-9.1572
-12.858,-10.8561
-13.5575,-11.6796
-15.7882,-11.1907
-17.8942,-11.0458
-18.0002,-13.1822
-22.7313,-18.0687
-25.4936,-18.2991
-21.4432,-13.2795
-17.2988,-9.5411
-16.3105,-10.8338
-17.1969,-12.0952
-14.8644,-11.5753
-9.3757,-7.3679
-7.7307,-4.7232
-9.2419,-5.4536
-6.628,-1.5591
-6.0139,2.6167
-4.1184,4.5739
-1.5042,3.4998
5.3911,7.5507
10.8801,11.5702
10.1189,9.4021
12.139,8.3589
11.1904,6.4406
9.3356,4.7721
9.1059,4.7599
7.6889,2.3727
11.4281,2.7669
11.23,2.0985
10.8442,4.5239
8.2085,3.5743
6.823,1.7812
10.6253,3.5506
13.9904,5.3513
15.3557,6.1834
16.9712,8.7968
19.5555,13.7226
19.3898,15.7109
19.2241,15.9491
23.4333,19.1872
26.6112,22.6754
26.3517,18.8823
20.3735,9.4954
14.5516,4.5148
8.1986,0.8465
5.658,-0.8531
5.4299,-0.834
1.5768,-0.9399
0.3801,1.7667
-1.1288,3.5985
-4.4188,2.9928
-5.3338,4.5434
-5.1861,3.9378
-1.1321,5.3947
0.9219,7.2576
1.6946,7.4017
4.4046,9.7955
3.6771,8.2829
2.1685,4.8016
4.5665,6.0706
3.9332,8.0585
0.4249,5.1715
0.1039,1.1904
3.0331,0.8657
10.4,6.291
15.2671,9.2787
13.5403,9.0164
9.9383,8.6602
10.18,8.7726
6.328,4.2913
6.5076,1.404
8.9686,2.048
5.1173,-2.4328
3.7972,-5.4449
5.727,-3.4572
4.8442,-2.6886
6.5551,-2.1388
5.4226,-0.6201
-1.1473,-3.7264
-0.4047,-6.4891
-1.8184,-11.2518
-5.0758,-14.5145
-1.9895,-11.246
0.9404,-10.5714
0.8391,-11.9593
5.0815,-7.2537
8.8864,-2.3294
8.8789,-0.5302
2.7776,-3.4498
-1.73,-3.9006
-0.7064,0.1173
0.5357,4.0725
-4.566,-0.6598
-10.9487,-8.7982
-16.5499,-13.1553
-18.6199,-14.9813
-14.6276,-12.3699
-12.4164,-8.4774
-10.7678,-5.0224
-8.6194,-2.6613
-6.9709,2.106
-2.2911,7.2172
3.1388,9.641
5.225,7.8462
3.6235,3.8636
2.5844,1.8496
6.014,2.6792
9.7873,6.4775
6.8731,7.557
0.6779,5.199
-3.861,2.8097
-4.1186,1.8579
-6.4699,-2.5002
-11.915,-9.8583
-14.9224,-14.6224
-15.5546,-15.7927
-16.0932,-15.4319
-13.5692,-13.0086
-10.1388,-10.3666
-7.4586,-4.8186
-3.1538,1.7291
-0.5051,2.5269
-5.2937,-3.769
-7.2697,-8.3149
-3.183,-8.5482
-2.2526,-9.5627
-3.4161,-12.7963
-3.2986,-14.2176
-2.0561,-12.0141
-1.7198,-8.748
-4.0086,-9.8571
-2.5476,-10.6225
-0.5238,-8.419
-4.3748,-8.903
-2.632,-6.2931
-3.9516,-4.9957
-8.4589,-9.0735
-11.7788,-11.9017
-12.5986,-10.3551
-15.1374,-8.965
-14.0827,-8.1377
-10.7468,-7.9355
-11.5047,-9.4207
-16.8251,-12.5621
-20.5829,-18.1098
-20.2159,-20.9075
-15.3801,-16.9866
-13.8253,-15.1594
-12.1767,-13.0197
-8.872,-10.5364
-10.7863,-10.9283
-10.7631,-9.1326
-9.9586,-8.3055
-11.8103,-11.4158
-11.8183,-13.3386
-13.1391,-14.199
-16.7098,-16.4969
-14.2803,-13.9199
-10.3821,-10.4993
-9.9527,-8.61
-8.336,-7.0647
-7.4067,-7.2693
-9.821,-8.5988
-7.8917,-4.9908
-4.0251,-4.1641
-6.2837,-9.025
-8.2299,-9.0112
-9.4573,-8.841
-8.7472,-8.2334
-8.506,-8.4074
-6.0773,-4.2065
-4.7738,-2.5368
-5.8141,-5.1172
-6.1984,-6.1665
-7.8015,-8.1846
-10.5922,-15.2341
-15.0392,-21.7836
-18.6112,-24.0834
-21.0895,-25.7895
-21.4116,-24.7458
-23.8902,-25.265
-26.4938,-23.5343
-26.9726,-21.6786
-27.7638,-21.8229
-30.7736,-24.0297
-32.1583,-26.1738
-33.9182,-25.9116
-35.6469,-25.056
-33.4694,-22.9506
-31.167,-20.189
-29.6461,-17.5527
-26.0005,-12.7917
-25.9802,-11.9371
-27.3037,-14.52
-28.8147,-17.0405
-24.701,-14.8423
-19.3999,-11.6131
-15.8177,-8.7591
-16.6107,-10.7179
-17.4351,-12.5831
-17.072,-11.3234
-17.834,-10.0638
-16.6273,-7.2729
-16.9831,-6.6381
-15.8702,-7.0344
-14.7886,-6.8997
-14.7384,-6.9214
-17.2507,-9.6931
-19.5131,-11.4962
-18.4631,-8.5806
-18.7569,-7.7277
-14.9255,-5.1561
-11.8754,-3.0532
-13.1066,-3.5754
-9.9005,-1.1915
-5.726,-0.2765
-6.0517,-3.268
-11.4711,-9.1971
-12.6092,-10.6262
-6.0911,-5.0553
-0.2292,2.203
1.3513,7.5862
-3.7871,6.0005
-4.3005,6.5711
-2.5952,6.4856
-4.2962,1.3063
-8.4347,-4.2792
-7.2924,-4.4276
-3.2441,-3.1388
0.8354,-2.1939
5.4148,-0.0616
5.7439,2.4767
5.3227,3.2961
8.2762,3.9279
11.6047,4.7159
17.9643,10.4726
18.1676,11.9792
14.1211,8.5795
15.3869,9.461
15.0589,7.6548
11.0742,3.5981
11.9645,5.8226
8.1986,5.2034
7.7451,6.584
10.8853,10.6521
15.338,13.5954
16.3532,11.6009
16.5557,8.8563
16.7582,9.2992
17.3044,9.2107
17.6,8.9654
19.1766,11.3761
21.9093,15.474
24.642,18.8843
22.8745,18.6384
16.1383,16.9549
15.4643,15.8026
18.1342,13.9003
13.7726,9.154
11.7547,6.5638
15.8306,9.5985
17.1249,12.9144
18.5441,15.8552
20.0882,19.4834
13.8196,19.2365
8.4571,16.9582
9.1881,16.8048
10.3566,16.5265
8.1815,13.0295
8.6,9.9384
9.3309,10.3473
6.0304,11.1621
2.8234,10.5703
4.2412,10.6346
4.5653,10.4489
1.7332,8.4197
2.2762,7.9843
3.413,9.1738
1.2682,8.7381
-1.3144,6.1772
1.2278,6.5222
5.6135,8.5232
6.5617,12.1804
8.0098,17.275
14.0202,23.1195
17.2807,24.0264
15.0724,20.371
16.458,19.8719
19.9059,20.4352
22.7599,20.4046
22.8011,18.405
20.3734,19.3739
22.2268,24.4676
24.6736,28.2485
27.8078,29.9044
25.1296,27.0604
16.3262,20.2163
9.6788,14.2471
4.8438,8.0902
2.8522,4.6206
2.392,3.9323
-0.7868,3.2127
-3.4659,3.118
-4.4578,4.1168
-1.6685,8.3343
-0.7858,10.2391
-1.4345,8.6125
-1.7393,5.8609
-2.7941,2.2969
-8.0367,-1.5485
-15.342,-6.5192
-16.0537,-6.9588
-14.8593,-4.1798
-17.4151,-2.3385
-21.4397,-2.8723
-21.6206,-2.5309
-19.5515,-0.0019
-15.2638,4.7457
-16.7262,3.1181
-18.9075,0.4279
-19.0264,-1.325
-17.3018,-0.422
-17.5148,-0.5504
-18.6655,-1.1478
-14.879,0.5047
-7.7173,5.2509
-2.1806,9.8408
-1.7378,7.9309
-0.7327,5.7709
5.6472,7.9856
7.4958,5.3252
6.7817,2.3208
3.6923,1.8473
3.5713,4.2174
5.9504,7.8686
9.0171,8.4886
6.3961,3.2024
3.8062,-1.709
3.7785,-2.3704
6.5946,1.0932
7.6605,0.4316
6.82,-3.8238
8.7292,-4.2357
6.9196,-3.554
7.9225,1.565
9.9565,2.809
9.0532,1.2406
7.0872,-0.3591
7.6523,-1.5527
5.4672,-3.7775
0.7507,-8.9399
3.0028,-10.1026
5.7236,-9.984
1.9756,-9.8968
-5.9913,-11.6221
-8.5833,-10.8787
-5.019,-5.7915
2.5453,1.3582
5.2344,3.9765
1.7358,2.3448
-0.9503,0.9318
-3.449,0.3936
-2.948,2.1363
-1.541,3.2537
-2.0719,5.2771
-1.3844,7.3627
-2.1348,5.8856
-3.354,4.8459
-2.5109,4.7124
-3.1053,4.5165
-3.0433,4.9456
-4.1064,4.5309
-7.1071,2.8659
-3.4828,6.6072
4.2667,13.0985
8.9224,15.9335
9.3281,13.706
8.515,13.7597
13.5145,16.3448
12.4203,12.8675
4.4197,6.1715
2.0441,5.6629
3.0745,5.5916
-0.1454,1.3949
-7.2716,-3.802
-7.9605,-5.2489
-0.0555,-0.0709
5.7869,3.2322
3.848,-2.621
0.784,-10.0365
-2.1238,-13.577
-4.7194,-13.1489
-6.6277,-12.1273
