CP1,CP2
-3.5117,2.345
-4.1591,1.5659
-5.0565,2.1302
-6.0476,4.7568
-4.8825,8.1021
-1.6237,10.7913
-1.8337,8.9492
-4.1063,9.1694
-3.0976,10.202
-1.7453,9.4531
0.7321,8.3291
4.0221,6.705
3.7495,9.5494
1.3517,14.6751
0.3289,16.4258
0.8686,16.6138
0.5333,15.3953
-0.1457,17.5517
-1.0122,20.0518
-1.3162,22.2707
-0.9639,22.0833
0.3884,21.8959
3.7093,21.4894
4.624,15.5516
4.3824,11.3638
4.172,12.6446
2.9617,13.7379
-0.3111,16.6436
-1.3027,17.6429
-2.8254,17.7356
-3.8168,18.3594
-2.1832,17.5456
-0.3311,19.7941
-0.3541,19.2301
-2.0334,15.3535
-1.7127,10.4143
-0.8919,5.5061
-0.1337,3.0667
0.2808,5.2208
-0.7109,12.1558
-1.8589,16.4032
-0.8193,12.4944
0.2517,8.0543
0.6975,9.4892
-1.0442,14.0488
-2.3797,15.3894
-2.0903,13.1674
-2.6759,10.3515
-3.199,7.4418
-4.2221,4.0632
-4.5263,1.7468
-2.6431,3.1491
-0.9475,3.9888
0.1856,4.2034
-2.2439,4.5116
-2.7985,2.1321
-1.8531,-0.5914
-1.2514,-0.065
-1.5247,3.1797
-1.6105,5.6741
0.0536,6.6996
0.7177,7.0373
1.0693,9.9374
2.4834,12.6498
4.3662,15.3307
1.6239,16.5114
-0.4621,13.9106
0.5144,10.1221
-0.1029,8.7709
-0.5639,10.1381
0.6626,12.0988
-0.7359,15.5905
0.7406,19.6132
5.3108,20.9482
6.0686,18.7832
5.3575,19.0868
4.4276,21.1716
4.0914,15.2873
4.0366,10.4027
3.9505,6.7679
4.3019,1.8206
5.5594,2.5605
6.9107,5.5191
7.012,4.2586
6.9257,-0.9709
6.4645,-3.6381
4.9096,-2.6806
4.8234,-2.6294
6.1435,-6.2972
7.276,-8.2465
6.2835,-5.3835
3.2285,-4.175
3.4235,-4.2188
3.5248,-6.2959
2.3448,-8.0902
1.9773,-7.6345
3.0471,-7.4604
3.1795,-9.068
2.5932,-9.2071
0.9757,-9.6277
-0.767,-8.1422
-0.7911,-5.3131
1.2475,-4.7656
2.0985,-3.4059
-0.8317,-1.3592
-1.9807,5.2183
-1.9734,10.9831
-3.9036,11.7477
-4.959,9.481
-5.1395,8.0578
-3.6949,6.5094
-4.594,6.2108
-6.4932,6.6931
-7.1111,5.1752
-5.7603,4.4072
-3.722,5.8577
-4.8711,4.2454
-5.4266,1.5077
-5.6384,-2.6676
-4.2876,-5.7181
-4.218,-5.8312
-2.6171,-3.2885
0.765,-1.5585
1.9908,-0.2039
0.4352,-0.3183
-0.5579,-3.6831
0.0117,-4.1733
0.5811,-3.1327
0.9318,-5.3112
1.8449,-8.0524
2.4767,-5.3251
1.7023,-3.0669
1.6153,-3.5901
3.5909,-3.8324
2.4102,-5.7626
0.7295,-8.1618
2.4864,-7.0926
4.337,-5.4298
7.6563,-7.1109
9.9755,-10.2608
8.0447,-10.1298
2.3326,-9.7803
-0.6294,-11.7437
-0.6228,-13.6761
1.0089,-12.7963
2.9219,-8.6666
3.9597,-5.537
3.56,-6.439
3.0979,-5.8728
0.9172,-4.4947
-1.3574,-1.4919
-2.4132,0.2293
-1.8128,0.1691
0.0688,0.6398
0.8879,0.704
-0.1055,-4.3259
0.3697,-8.9188
1.4386,-12.0433
0.8511,-13.0433
-0.174,-13.1685
-1.6366,-10.1378
-4.5368,-9.3574
-5.7807,-12.6086
-3.0559,-14.9228
-0.8937,-12.3313
-0.2939,-9.0214
0.6496,-11.4304
0.4993,-13.8398
2.6928,-13.9685
1.9802,-14.9413
1.1113,-11.6957
-1.6326,-8.3253
-2.6891,-6.705
-2.2456,-6.9286
-2.4583,-6.4337
-3.0773,-8.8143
-2.3837,-7.8203
-2.0651,-5.8269
-1.7466,-9.6775
-0.147,-14.0598
-0.7348,-16.4423
-0.5415,-14.0421
-0.9107,-13.0504
-1.4049,-13.5903
-1.493,-11.6304
-1.2061,-8.6103
-0.1066,-6.0573
1.368,-5.1921
1.4052,-4.171
1.161,-5.3377
-0.2395,-8.1924
-1.6087,-8.6101
-2.5716,-7.5594
-5.3471,-8.757
-5.5914,-12.3007
-3.8982,-16.095
-2.4237,-19.6103
-1.8867,-21.218
-2.3498,-21.9823
-3.7193,-19.7159
-4.4012,-13.1062
-5.083,-13.8406
-4.1712,-21.7921
0.553,-29.0898
4.6834,-31.7628
3.8452,-28.8736
1.1631,-22.8284
0.8559,-19.0667
3.0801,-16.7703
4.3981,-15.1949
4.6536,-13.6843
5.4404,-13.2639
5.6335,-10.5022
5.639,-7.4282
7.1444,-5.8232
5.0873,-8.3434
4.7177,-10.9891
5.8794,-10.5434
6.0723,-9.4087
5.7028,-9.0242
5.3956,-8.8902
6.6823,-10.1921
8.1877,-10.1213
6.6931,-8.7069
4.9486,-10.6679
2.7666,-13.0667
1.8345,-13.2492
2.8087,-12.3364
1.9392,-12.8615
0.4759,-16.3245
0.2002,-24.9129
2.8306,-29.2517
1.2422,-26.8701
-2.6587,-25.0846
-6.6533,-23.8931
-7.3356,-25.7646
-2.4865,-27.6052
2.8001,-26.4464
1.2117,-26.7255
-2.7206,-27.1632
-3.8717,-30.1597
-3.7103,-29.1605
-4.5489,-26.8769
-3.325,-27.3145
-1.7575,-28.8151
-1.2837,-29.6911
-2.81,-27.2238
-5.9925,-22.0715
-6.7063,-21.3549
-4.9827,-21.2323
-3.6342,-19.36
-4.8794,-22.0191
-4.8433,-25.6768
-4.5885,-25.8056
-4.5212,-26.8409
-4.4226,-27.2514
-5.074,-27.2561
-5.2879,-26.9487
-4.3769,-25.3293
-5.0284,-23.6166
-4.9924,-24.6857
-3.1441,-25.5991
-4.1708,-25.1377
-6.0724,-24.7704
-5.8491,-26.2161
-3.9383,-26.8495
-1.4961,-26.2647
1.1335,-25.3365
2.2007,-26.8461
1.1116,-27.7311
-0.1025,-27.3039
1.6522,-27.0957
3.0942,-25.3877
2.38,-21.6174
-0.6779,-19.3786
-3.3295,-19.9525
-3.6687,-20.5894
-4.4765,-19.0705
-4.9094,-17.4272
-4.4985,-17.503
-2.65,-22.829
-0.2704,-30.5616
-1.1096,-33.5757
-2.1676,-31.0277
-0.7568,-28.4176
0.3102,-28.3703
-0.3728,-30.6044
-2.0246,-31.5578
-1.7388,-29.9489
-0.0781,-30.5593
0.4887,-34.0763
1.9617,-34.4998
1.216,-32.4236
1.5328,-33.8168
-0.1816,-35.4919
-2.5836,-35.9797
-0.9232,-37.7805
-0.0129,-37.6754
1.0849,-33.6957
1.6516,-31.3415
1.6868,-31.5188
1.472,-32.8526
0.8197,-33.4368
0.9799,-32.3337
3.0463,-33.9809
5.9254,-33.6911
4.8358,-34.0266
4.0585,-34.3623
6.5001,-33.6355
8.9417,-31.3778
7.1334,-30.6206
6.6689,-28.7699
6.7669,-28.1071
4.365,-27.1634
4.5256,-24.0949
4.9362,-21.6828
2.6593,-22.7709
2.4136,-26.2656
5.4493,-29.2296
7.0476,-32.2877
7.552,-32.5337
5.3688,-33.4361
3.2794,-36.5262
2.3463,-38.5853
2.2568,-37.4259
1.4173,-32.1419
-0.266,-29.6707
2.0508,-27.3873
3.5551,-23.5418
0.5281,-22.6653
-0.5301,-26.133
0.6616,-29.4134
1.1658,-30.9128
-0.2674,-31.569
-0.6072,-31.7569
-1.7595,-30.32
-3.0369,-32.8833
-2.3769,-34.8532
-2.9355,-34.1984
-4.4317,-33.0127
-3.3342,-32.1417
-0.7366,-32.5794
-0.2952,-33.8007
-2.2602,-32.1807
-3.8815,-27.4946
-5.0965,-27.6234
-4.7177,-32.346
-5.495,-38.3187
-5.8347,-39.1977
-4.2369,-36.0456
-4.1704,-34.3001
-4.9477,-34.2114
-6.6,-32.3733
-8.0647,-30.0357
-7.8419,-28.3547
-6.6191,-27.424
-6.7715,-27.9935
-8.2051,-29.7508
-9.3575,-33.5394
-9.3224,-34.797
-8.0997,-35.5549
-5.5956,-33.1882
-5.0603,-30.6341
-5.6499,-30.799
-4.3957,-30.5891
-5.0479,-33.8168
-4.7314,-33.4199
-3.1648,-27.0543
-2.5982,-19.4702
-3.5941,-17.7301
-3.9649,-15.8653
-3.8045,-14.1571
-4.1754,-15.9178
-4.7963,-19.6786
-5.4173,-21.4398
-5.1008,-19.7011
-4.5968,-18.6813
-2.5303,-17.1929
-1.9014,-14.3922
-1.2411,-9.4354
0.2629,-9.2291
0.3607,-10.7103
-0.0417,-10.598
0.4933,-12.0486
0.7158,-13.4682
0.8133,-11.9819
0.3795,-5.6836
-1.8668,-3.8541
-3.488,-6.3998
-2.953,-9.9146
-1.6991,-9.5548
-0.8515,-5.8202
-1.3163,-2.2734
-2.2813,-3.4453
-2.34,-8.9613
-0.8362,-11.6025
-1.0198,-11.0564
-1.9846,-6.4793
-2.6995,1.035
-2.1017,4.0178
1.2147,7.7505
3.2812,13.5142
2.7226,18.3089
1.1954,20.7596
0.762,19.9599
-0.6089,18.191
-2.2297,15.8593
0.6496,15.215
4.6851,19.2268
3.658,23.8009
2.131,25.8437
1.7914,25.9176
1.2955,26.2393
1.5809,27.6253
2.1475,29.6049
1.2767,32.7719
-1.4066,34.1574
-3.2462,31.9803
-3.3357,33.1155
-4.3314,36.2504
-6.4834,36.1996
-5.7292,32.2385
-4.0687,29.2166
-4.7518,28.3821
-3.935,27.2662
-3.3681,27.7751
-4.395,31.8462
-6.2343,34.7002
-7.5111,31.8021
-6.0378,30.9037
-3.4396,31.8178
-2.5602,28.5133
-3.8057,24.0837
-5.7073,24.8413
-7.2965,25.8488
-5.8544,22.9811
-3.1624,19.0194
-3.2203,17.9013
-6.1219,20.283
-6.0236,22.4458
-3.6128,22.7023
-3.3583,23.2087
-2.8536,23.9961
-2.005,24.9082
-3.0002,22.3825
-2.9018,18.8569
-2.9596,18.9563
-4.4237,18.743
-7.419,14.4358
-8.2894,8.691
-9.2847,6.3834
-9.4051,6.8568
-7.0567,9.8299
-4.5521,12.4573
-4.6101,13.5241
-6.168,10.7784
-6.5384,4.3449
-4.8152,1.5381
-3.8107,1.1043
-4.9624,0.6391
-6.3329,1.2364
-5.0783,3.5836
-1.7925,5.6475
-1.4754,6.5258
-3.1584,6.8102
-3.06,7.4069
-3.1803,8.6286
-3.113,9.9126
-1.3582,12.7904
-0.5722,14.0746
-1.4426,16.7027
-3.3129,20.4245
-3.8082,19.74
-0.3973,16.024
0.92,16.7765
-0.0127,17.1225
-0.6329,20.3746
-1.5344,23.7203
-1.9671,23.066
-0.0872,20.4116
2.0739,19.6321
4.4225,20.3212
4.9587,20.0727
3.8699,20.7929
2.8437,19.7631
1.8174,16.5457
2.8222,17.3596
3.4522,17.6108
1.4884,18.1431
2.1808,16.144
2.8733,13.3011
3.7533,12.6456
5.3832,12.4276
8.0443,15.7718
9.9242,18.3035
9.8667,16.1791
9.8405,15.6797
9.3143,13.6489
8.0694,6.868
7.6058,3.5558
7.1734,3.4623
6.0221,5.2438
7.0582,6.6817
7.4694,4.6194
6.1618,-0.1617
6.8229,-1.2554
5.7653,-0.349
3.8639,0.62
3.1812,3.5889
3.0923,6.4328
5.0035,8.8393
6.1647,8.5583
5.0446,9.0898
3.2995,8.9963
1.8357,9.5904
2.6845,9.2469
2.9397,10.966
1.8513,14.56
0.7005,18.1855
-0.8253,19.5611
-1.2885,21.1556
-1.2517,23.5939
0.4102,24.7197
3.3845,24.4395
3.2027,22.6594
2.4272,24.6294
3.058,27.1931
2.6889,27.5694
2.2572,28.1643
1.3256,27.6343
1.9565,30.6668
4.6498,33.5118
6.5619,32.9525
5.974,32.9224
4.0735,34.6718
3.9855,32.5167
3.9914,31.6116
3.3097,32.8626
2.1905,33.2073
2.0087,34.0835
0.0145,33.71
0.3328,33.8992
1.1825,32.7136
0.8446,28.903
0.3506,24.0611
1.294,23.8442
2.2686,27.5646
4.7745,27.0663
7.8742,27.4117
6.4739,29.9134
3.8548,31.8838
3.642,32.9481
4.1167,32.4205
3.279,31.2037
3.8788,28.2996
4.4474,23.9559
4.3598,20.9269
4.1784,19.3041
3.0593,17.9623
0.5028,16.1203
0.4776,14.4053
1.1087,14.1263
-1.0728,14.1601
-3.5666,16.8504
-3.123,18.1656
-1.8355,15.8871
-0.1728,11.4836
1.8023,8.6741
3.1837,8.8646
3.9401,6.9302
3.2278,3.7773
1.8593,6.1557
2.0221,12.4093
2.7161,13.2567
2.2226,13.3856
3.2604,13.8898
4.3606,11.0189
5.5858,8.3356
6.6859,8.9022
6.0049,11.0939
4.1365,13.0356
2.3306,14.8521
2.7435,14.5125
2.6564,16.5481
3.1319,17.6151
4.2325,16.2759
4.8019,14.0617
5.6213,10.285
5.4095,8.415
5.3853,9.3245
6.6424,10.3298
6.7432,10.1184
2.219,9.3117
1.851,6.849
4.8894,6.1364
5.1778,7.2364
5.4663,6.2094
5.6611,5.1532
5.7933,6.9429
6.8317,13.1351
7.2138,15.2064
6.6585,11.6196
4.728,7.939
3.36,4.0397
3.4609,1.3592
1.3431,0.6787
0.194,0.2795
-0.2988,-2.0589
-0.7291,-3.3952
-0.5655,-3.0751
-1.652,-5.6296
-1.4884,-6.432
-1.606,-3.2361
-2.7547,-1.8527
-5.9972,0.062
-5.0834,1.602
1.0491,3.7653
2.5879,5.5556
3.1892,8.8147
3.8218,8.9489
1.8607,7.2708
-0.2254,10.0304
0.5948,7.6046
1.1025,3.7081
1.2354,4.5619
-0.4128,4.3535
-3.8109,6.1766
-3.9592,7.1249
-4.3261,5.1984
-3.9431,4.8033
-3.8724,4.6896
-4.3955,6.6385
-4.3247,7.3377
-3.4726,7.5059
-1.6829,8.7682
-0.2996,9.6557
0.3338,8.7932
0.2485,6.3371
0.0384,7.0998
-0.578,4.9251
0.4305,-0.4057
0.7201,-4.2987
0.9473,-4.4101
-0.2631,-1.3337
-2.0047,2.3366
-0.3088,6.9134
1.9184,8.0216
2.2394,5.8486
3.1854,2.8632
3.5376,3.0969
0.9836,2.9247
-1.2579,4.1587
-1.5931,5.7366
0.3841,5.8146
1.3926,2.4553
0.1511,0.2524
-2.6529,-0.6691
-0.8631,-5.3718
2.9266,-9.9493
3.4353,-11.3078
0.1002,-8.5411
-2.8286,-4.2117
-2.4448,0.0241
-1.3736,-1.7398
-1.5211,-2.566
-2.6686,-0.4234
-0.9099,2.8756
0.4739,5.55
1.6389,3.3497
4.0854,-1.0067
3.438,-0.9253
-0.5218,-1.4687
-0.3878,-2.918
-0.0038,-3.9921
-0.151,-4.2535
-0.5168,-1.6396
-0.1951,-1.2753
2.3766,-6.2544
4.9483,-10.6706
6.1451,-10.3367
7.3732,-7.565
11.0076,-3.7619
12.9233,-1.4586
10.089,-1.9677
9.8173,-3.5392
9.4831,-7.298
9.4613,-7.4628
9.5334,-4.3459
8.5742,-2.7288
7.615,-2.8928
5.2497,-7.0566
4.603,-11.0327
4.8314,-11.946
3.1535,-9.2029
3.1321,-8.397
4.2356,-8.4034
1.9016,-6.3159
0.7863,-6.1968
0.4835,-2.2965
-0.038,1.2291
0.7842,0.255
0.7626,-0.7187
-0.0403,-1.1297
-0.3431,-2.6968
0.3228,-4.4511
0.6136,-4.8615
1.3732,-4.9904
2.9765,-5.9628
3.3923,-10.0598
3.2144,-14.2189
3.5053,-13.9404
3.4838,-12.5992
1.8373,-13.7599
-1.0277,-10.3226
-2.4864,-7.1684
-1.0701,-8.7328
1.0025,-8.7346
1.4814,-7.861
-0.4771,-8.9559
-2.498,-11.3944
-3.2688,-10.8637
-3.3522,-9.7722
-2.0918,-9.9284
1.5748,-12.1761
2.804,-17.5193
2.0646,-18.5808
-0.1437,-17.9546
0.1169,-18.9531
2.2212,-18.2951
1.3568,-15.6056
-0.6326,-16.2909
0.8156,-18.3822
1.7637,-19.5671
0.7744,-22.5643
1.035,-24.8112
1.0457,-24.1829
1.4002,-19.1795
-0.3078,-9.457
-1.2658,-3.6405
-0.7548,-5.4802
-0.1501,-8.2277
0.9546,-5.2543
1.403,-3.0619
1.2262,-6.088
0.9869,-5.7681
1.4976,-3.7313
1.2895,-5.2568
-1.4498,-10.0007
-0.2205,-9.0256
3.0713,-8.2378
2.6133,-11.1998
1.0926,-12.6928
1.6658,-13.1542
1.864,-12.5214
0.7185,-9.3261
1.1041,-5.7868
2.0521,-5.3097
0.6877,-4.051
-0.4891,-3.636
1.7717,-3.9413
3.5326,-6.307
1.8247,-8.8599
-0.4455,-8.1313
1.0343,-4.6524
1.7329,-2.5792
0.8065,-5.0974
-2.9636,-3.4005
-6.8587,3.7361
-7.5349,8.0918
-5.336,6.5729
-5.3558,2.6169
-6.0007,0.8173
-5.1455,-0.8261
-2.5403,-2.2504
-1.1851,-3.0806
-2.5799,-0.3791
-5.0997,0.6683
-5.7445,1.839
-3.9518,3.9789
-2.6276,4.8378
-3.4597,3.945
-4.1044,4.9609
-2.3741,5.0706
-1.8938,2.3368
-0.5385,1.197
-0.4644,1.9636
-0.7341,0.7617
-0.1288,-2.5007
1.5702,-0.4211
2.6444,1.7527
2.5624,0.5518
6.1679,-0.524
8.9923,1.1192
5.6604,5.1688
2.2035,5.6562
1.9655,4.0813
2.9463,4.3505
4.0521,4.6514
3.6579,3.0465
1.6075,1.4107
0.6509,3.0565
0.5068,1.8588
-0.7936,2.1281
-1.0628,-0.4423
-0.2069,-3.8895
-1.3511,-6.4927
-2.8389,-9.533
-3.2642,-10.073
-2.0333,-9.8005
-1.6462,-12.2466
-0.6652,-14.0673
-0.309,-10.7316
-3.2966,-9.0517
-5.4404,-9.9652
-4.0531,-7.0677
-2.7909,-8.666
-1.1223,-12.1098
-0.2037,-10.7408
-2.4726,-6.6214
-5.6165,-4.0642
-6.2291,-6.1316
-4.2478,-7.7318
-3.5789,-8.2671
-3.4101,-10.3334
-2.4288,-13.3664
-4.8849,-11.8071
-9.4348,-12.2787
-9.6096,-13.3125
-7.9405,-12.4085
-7.0215,-12.4104
-7.4462,-12.4744
-7.3396,-11.3504
-6.983,-9.4156
-4.9388,-7.8222
-3.6134,-6.4786
-4.3191,-8.7578
-4.3373,-9.6012
-4.1056,-7.4132
-2.7488,-5.4751
-0.2983,-4.1305
-1.0664,-2.6294
-5.1471,-2.9717
-2.7277,-8.2512
1.3479,-10.9682
2.3922,-7.0287
0.2803,-1.8701
-0.7379,-2.7424
-0.2873,-5.4893
0.8822,-6.6422
1.2079,-5.4198
0.5336,-3.2598
0.2342,-2.662
0.7786,-4.439
1.3543,-6.0594
1.2111,-6.1794
1.4743,-4.7366
3.1436,-4.5747
4.1879,-8.1312
2.2635,-8.3749
-0.2546,-3.2123
-2.6789,-0.0495
-2.2593,-2.6052
-0.0585,-4.7876
0.986,-5.5302
0.4055,-4.3038
0.2625,-3.4521
-0.1616,-4.6001
-2.5857,-7.9354
-4.1036,-9.9246
-4.1215,-8.0423
-4.733,-7.2827
-3.3445,-7.146
-2.3934,-7.8879
-5.1297,-7.5962
-4.1473,-5.5544
0.2415,-4.5748
1.5365,-3.345
-1.3872,-1.8963
-7.4046,0.834
-7.4533,3.3459
-6.0333,7.3582
-3.4882,7.0896
-1.7557,5.6026
-2.4919,6.0535
-2.2593,3.3171
-0.0892,3.2059
1.2059,7.7823
1.3137,11.1092
0.4527,10.0926
-2.3456,6.172
-3.5189,1.6245
-3.5359,2.4209
-5.0217,4.999
-3.8824,5.7005
-1.9307,6.3108
-0.8851,6.0151
-0.6833,6.5011
-1.6378,7.831
-2.4673,9.1298
-3.2969,8.5537
-5.1889,6.1984
-6.112,5.279
-4.9102,7.3914
-3.0834,6.252
-2.9754,3.9898
-3.2425,0.4464
-2.447,-0.6279
-0.9016,0.8918
-0.106,1.5365
-1.8417,2.6502
-2.7337,4.8266
-2.8133,6.5993
-1.7991,4.7767
-1.3161,3.2982
-0.1143,-1.0882
0.0562,-5.0974
0.3206,-6.8565
2.6788,-7.9904
2.5371,-6.5599
1.989,-6.6624
1.1284,-5.7957
-2.2635,-0.7413
-3.4991,1.9382
-0.9222,0.8994
1.3423,-0.2347
1.5443,-0.8976
-0.1286,-0.5599
-1.1766,3.6217
-1.537,4.7098
-0.8036,5.8606
-0.7577,7.8555
0.3194,6.2276
0.8966,5.6917
-0.37,7.9061
-1.824,9.6188
-2.6531,9.865
-2.3572,9.3614
-1.0611,6.2642
1.5787,2.6672
1.2811,3.2267
-0.2665,6.3489
-0.5017,5.7545
3.5443,3.4083
4.5278,1.75
2.6051,0.1524
1.4013,2.9945
-0.3024,6.8056
0.9939,9.148
2.1028,6.7719
2.8992,2.367
3.7895,-1.3521
3.9923,-3.2587
2.8514,0.7099
-0.8205,5.7392
-1.3673,9.9584
1.0547,11.1153
1.4766,10.9288
1.4922,10.0241
2.133,12.8071
2.18,18.5904
1.1957,23.1239
0.6802,24.4702
-0.9291,22.9104
-0.0695,23.0072
3.8839,25.5107
5.1809,26.5145
5.228,25.3935
4.4626,24.0225
1.8221,23.0579
0.5255,23.7809
0.5414,22.0979
2.9948,19.9778
2.6045,16.6705
1.0267,14.9883
1.2613,18.3378
1.3708,19.3438
2.3552,18.2249
2.2459,20.7
1.4179,21.144
2.7461,17.8071
4.1056,17.2517
2.8402,16.6341
0.9497,17.9228
-0.4097,23.1179
1.5435,25.8131
0.7153,25.9148
1.106,25.2043
3.8093,22.4003
4.3565,20.4091
3.9662,21.5431
4.4821,28.7398
3.873,35.7803
2.8264,37.5709
4.8424,33.8616
7.4209,26.965
7.1558,25.8186
6.7347,27.1411
6.1573,26.8075
4.2673,25.7555
3.0336,25.61
1.5811,23.371
1.3163,23.2887
0.5827,25.3005
-0.7759,24.4689
-3.1032,25.4501
-5.1491,30.1816
-5.7263,32.5069
-5.4909,28.3635
-5.3805,21.9079
-5.4264,15.8276
-5.3786,13.3727
-5.2057,15.7616
-5.8765,19.5571
-4.7035,18.2591
-1.3119,14.555
-1.3265,14.1325
-1.6848,17.9913
-2.7305,25.3189
-2.4011,29.4905
-2.2593,28.2559
-3.3674,26.0214
-3.2569,23.4748
-4.1776,20.5533
-4.6921,19.3818
-4.3628,19.773
-3.2523,22.6958
-3.5792,23.0875
-3.6874,21.3854
-2.9518,19.9024
-3.4662,22.482
-4.8868,25.4367
-3.9636,27.0477
-2.3529,29.065
0.1328,27.7699
0.431,25.1311
0.6356,24.3051
1.6215,23.792
2.9199,22.498
2.9684,22.5478
0.4232,19.9728
-0.3095,17.2105
0.1765,17.2298
-0.775,15.1244
-1.1951,10.5193
-2.084,5.3207
-2.0352,4.2784
-0.924,4.7987
0.156,4.8817
-2.264,3.9651
-4.3091,2.9238
-2.9482,3.1017
-3.9309,6.311
-5.7573,8.0202
-3.396,8.4481
-1.7848,8.751
-1.8299,9.8667
1.4062,10.2639
1.5173,8.6924
-2.6529,8.9335
-6.1982,13.4247
-5.2435,16.0099
-5.4761,13.939
-4.1149,9.0247
-1.6599,7.2043
-0.83,8.9153
-3.2813,7.6889
-2.7952,8.2752
1.0035,10.4553
3.4584,12.1666
4.6008,13.0031
4.6183,12.4024
3.6671,11.6144
3.3722,12.4202
2.8273,13.9762
3.47,11.8447
3.8002,9.026
3.068,8.3951
3.2733,8.5456
4.4786,7.7272
3.4965,8.159
2.7332,7.8723
4.5013,6.8356
6.4256,5.6117
5.0061,6.1691
3.7117,6.2287
3.8236,6.474
5.0294,3.6258
5.5477,-4.7223
5.9097,-8.5705
4.2404,-8.3247
3.0087,-9.8289
5.8083,-14.3954
7.2017,-13.5869
4.7514,-6.9346
0.8012,-2.6259
0.9447,-1.4422
2.9631,-0.1333
2.3565,-0.2929
1.375,0.4852
2.7998,3.4821
3.5995,4.4792
3.9617,2.5702
3.074,0.1924
2.0926,-0.904
1.8611,-0.0316
1.786,-2.9094
1.4921,-5.5996
3.1357,-0.7898
2.998,0.6451
2.7979,-1.7949
3.9416,-2.891
3.554,-7.2681
3.2287,-9.6764
3.216,-10.5532
4.1408,-8.93
4.222,-5.088
3.6156,-0.1834
2.2281,5.7839
2.5592,9.6888
2.2342,13.5916
2.3155,14.9652
2.5531,14.3702
2.572,9.7752
3.8722,5.3677
3.8286,3.5559
2.5976,5.5233
2.9602,8.6472
2.7291,8.8653
2.8731,5.3649
3.6108,2.3939
3.5672,3.2999
3.2111,3.4871
3.4175,3.2369
2.6866,4.0805
0.7056,2.8325
-0.0879,1.1764
0.7749,0.1454
1.3876,-0.9167
1.0316,-4.2913
0.4257,-8.7616
-1.3365,-8.9485
-2.7549,-8.7604
-4.4858,-10.1035
-4.123,-10.1029
-5.1039,-12.9149
-7.7097,-12.6643
-7.4406,-10.2573
-7.2026,-7.4754
-7.4334,-5.1934
-5.9454,-4.5677
-2.8325,-7.7545
-0.376,-10.9414
-0.4194,-8.4408
-0.244,-1.4714
2.2751,4.9354
2.2941,3.7505
4.563,1.0012
5.4882,1.2204
5.0696,1.8145
6.62,3.1566
9.264,6.9381
8.1893,9.032
5.4584,8.5945
8.0713,8.5947
10.9342,3.3449
8.7345,0.4096
6.6911,3.4704
6.304,7.8145
6.0734,13.5961
5.6552,15.1592
6.7681,13.441
7.5999,10.5353
7.9005,9.2233
6.9512,6.5362
4.8456,4.068
3.9588,2.4123
3.0407,4.0694
3.7476,5.1953
3.8608,1.6026
-0.2761,-1.5214
-3.6629,-1.7703
-6.6747,2.3556
-7.9364,2.8567
-6.8544,-1.4858
-6.9911,-3.5473
-7.3153,0.4848
-6.9206,3.5791
-6.4949,3.3921
-6.1317,2.1428
-6.7059,-0.4503
-3.9051,-0.8562
-1.3231,5.738
-0.1161,13.3012
0.8409,14.3021
1.173,13.8342
1.8489,14.3974
1.8686,10.0543
0.7319,3.43
0.0015,1.7452
1.5211,1.2147
1.2906,1.4653
-0.1899,2.3388
-0.7642,5.6205
-0.2448,6.527
0.9308,5.0898
2.3252,2.5606
4.5321,1.1232
4.739,-0.3144
4.2271,-0.3771
4.3402,1.7164
3.172,5.7452
1.8477,6.5261
2.6171,7.0883
3.1989,8.494
4.312,7.8682
4.9252,8.5548
3.4759,9.9911
2.0892,14.5837
1.2649,13.9575
-0.6844,8.1439
-2.1337,7.0491
-1.8955,7.0478
-1.4699,7.2026
-3.8257,9.3885
-4.0565,8.0119
-2.8186,4.9789
-3.0494,6.1041
-4.7802,6.1647
-6.3236,3.1628
-6.5546,1.3776
-6.4417,-3.2181
-5.2351,-7.7202
-6.5286,-7.66
-8.1657,-4.3501
-7.2716,-6.3839
-4.44,-12.4177
-3.7021,-16.9828
-4.2143,-14.9524
-4.1015,-9.6429
-5.4261,-7.5522
-4.2194,-9.3053
-0.7316,-10.8397
-0.8062,-10.3429
-0.9745,-9.3774
-1.6741,-7.2561
-1.5611,-5.1037
-0.7608,-4.9203
-0.523,-3.956
0.8398,-4.2108
1.4213,-6.9034
2.0028,-11.7525
4.6781,-12.3205
6.8534,-11.8261
7.6848,-14.1444
8.4223,-12.619
8.3473,-8.5938
5.3662,-7.2875
2.4788,-5.419
2.404,-4.3318
3.2977,-4.9634
3.5664,-4.8764
2.9288,-4.571
1.4787,-5.6409
1.3412,-9.0234
3.1724,-12.6872
1.8473,-11.7887
-0.3526,-10.7968
-0.8338,-11.711
0.1224,-12.063
0.0161,-13.6963
-0.8402,-15.4236
0.8034,-16.1509
2.3845,-19.7847
5.5906,-25.575
7.0154,-26.9279
5.0338,-21.531
2.4272,-14.1967
2.7893,-15.0188
4.964,-17.2158
5.5762,-16.8817
5.2822,-15.1102
5.4881,-15.1512
6.8191,-14.2547
6.8999,-14.077
5.7622,-15.8685
5.5932,-17.0665
5.2679,-18.0457
6.4738,-20.525
8.9922,-22.5042
8.0105,-20.546
5.7163,-19.3691
5.797,-18.4425
7.409,-18.2974
8.8335,-18.1837
9.6955,-17.8514
11.0889,-21.8004
10.3573,-25.9056
8.7192,-24.8548
6.4249,-22.9292
