CP1,CP2
-9.4476,-9.0784
-8.3274,-7.6096
-7.8322,-4.3596
-9.1806,-2.7658
-11.7477,-3.4534
-12.1897,-3.8909
-11.2879,-3.0784
-12.1362,-4.266
-13.7969,-6.0786
-15.3327,-5.9225
-14.8684,-5.4539
-14.5603,-6.9541
-15.6896,-8.1418
-15.069,-7.3921
-12.1359,-6.7987
-9.9839,-6.4865
-8.7694,-7.7679
-5.9611,-8.5181
-2.4339,-7.112
-0.0004,-4.1746
2.1207,-1.4872
3.8356,1.0441
5.1756,2.6066
8.6094,6.0129
10.0432,6.7004
9.0394,7.8879
9.4418,9.4504
9.0628,8.8566
8.2774,8.294
7.4294,8.4815
7.2686,8.2001
7.545,8.1999
5.3526,7.981
3.91,7.8246
4.5611,8.1368
4.2747,7.4802
4.5195,7.2611
4.3268,5.8857
3.4154,4.7916
3.4415,3.9474
5.2177,4.8845
5.494,4.634
5.489,5.1647
5.4841,6.2267
4.5104,5.4762
1.7555,2.2882
-0.1244,1.3189
-2.2231,0.4747
-5.4468,-2.4946
-7.8268,-4.0888
-9.3631,-3.6517
-10.493,-3.4022
-10.8105,-3.4026
-10.034,-2.5592
-8.82,-2.1533
-8.5435,-3.3725
-8.3918,-4.2168
-5.1776,-4.4048
-3.9321,-5.6866
-4.9051,-6.6873
-5.753,-6.0629
-4.8196,-5.9075
-3.3861,-6.2521
-1.0776,-4.4717
-0.8628,-3.3475
-1.9605,-3.5983
-1.4645,-3.7242
-0.6872,-4.0063
0.0274,-4.8198
0.117,-5.602
1.0503,-4.978
2.0772,-3.2603
2.2603,-1.9802
2.0682,-1.2626
-0.0614,-1.8574
0.8091,-2.046
2.2734,-2.6408
3.4876,-3.1731
2.6706,-3.8616
2.8536,-4.7063
3.4116,-4.2072
3.0321,-3.7081
4.1526,-1.584
4.4607,-0.0536
2.8,0.3206
2.5769,-0.0864
2.01,-0.8373
1.5681,-0.8069
1.1575,-1.7138
-0.2218,-2.4646
-1.0697,-1.6216
-3.4488,-1.4973
-5.5778,-2.373
-6.5504,-1.655
-6.8041,0.2818
-6.7141,0.9372
-8.9366,0.0927
-9.9715,-0.7831
-9.8813,-0.9089
-10.4162,-2.0974
-11.5448,-3.4421
-13.0171,-3.2868
-14.3956,-3.1628
-16.3054,-3.6326
-17.6214,-3.8837
-18.031,-3.9472
-17.9718,-5.3544
-17.6938,-8.1991
-16.4783,-9.6688
-14.1378,-10.3884
-11.5473,-10.5143
-8.2379,-9.4527
-4.6474,-8.1723
-1.2443,-6.2981
1.9713,-3.3303
4.0932,-1.0501
6.6212,-0.1448
8.6493,0.4793
12.396,2.6659
15.5177,4.6649
17.9831,6.3515
19.4171,7.0068
19.3511,7.9433
20.9412,8.8798
22.4685,8.8788
21.777,9.034
21.1166,8.533
21.9249,7.7195
22.4206,7.9059
22.4165,7.2487
21.1311,6.8102
20.0021,6.5903
19.0294,7.3705
17.9006,9.0569
16.9906,10.5871
15.612,11.8047
13.8897,12.2098
12.9487,11.6774
12.7578,11.3013
11.4419,10.9566
9.6261,8.7368
8.0291,6.6108
7.0259,6.0161
5.4915,4.1089
3.0822,0.608
0.2353,-2.0178
-3.174,-4.331
-5.4271,-6.7692
-8.6489,-10.2074
-12.8081,-13.4581
-14.6861,-15.6464
-14.5953,-16.741
-13.5982,-15.6167
-14.3823,-15.3676
-15.5726,-16.0248
-15.3878,-13.4007
-13.7965,-10.4328
-12.3928,-9.6213
-13.1451,-10.3722
-13.085,-8.6232
-13.2436,-5.8115
-14.6208,-4.9062
-15.873,-3.5321
-15.8751,-3.0018
-14.8147,-2.8777
-14.0357,-0.7849
-12.5691,1.4641
-10.8526,2.3382
-8.8548,4.0873
-6.1384,4.6177
-4.8596,4.9919
-4.612,4.3973
-3.177,4.2402
-0.8045,6.2706
-0.1196,7.9572
1.3465,9.1126
2.4062,10.7991
2.6222,12.3607
3.0569,11.7035
3.8042,11.6712
4.3951,11.6701
4.1423,10.7628
4.6394,9.6368
4.4802,9.4794
3.2273,9.2283
2.4118,9.2271
3.0339,10.1634
3.2497,10.2561
4.6844,8.5675
5.2754,5.6289
4.3352,3.4092
6.4576,1.1581
7.58,-2.4054
7.7963,-3.7814
8.3251,-3.47
7.6039,-4.0961
5.7892,-4.8472
4.3183,-4.6296
1.7225,-5.193
0.7831,-6.2565
0.2499,-6.8199
-1.7207,-7.9772
-3.0975,-8.8531
-3.8493,-8.1041
-3.4135,-6.6987
-3.2277,-6.1682
-2.7918,-5.2314
-1.6997,-2.8571
-1.3577,-2.264
-0.2656,-3.7335
0.264,-3.0467
1.0749,-2.1723
0.2297,-3.0792
-0.803,-3.7047
-0.2107,-2.3615
0.6941,-1.0183
0.8803,-0.6126
1.5352,1.2619
1.7214,2.699
0.8764,1.7923
0.0937,1.0106
-0.5953,1.0728
-1.2531,0.4476
-0.5047,0.0411
-0.2876,1.0095
-1.3831,2.7904
-2.2597,4.4151
-4.1989,5.8209
-5.7943,7.0706
-6.7647,6.789
-8.5787,4.4448
-9.4866,3.5381
-8.0507,3.1626
-6.3336,1.3496
-4.0852,0.0678
-1.0556,-0.6203
1.599,-0.5272
4.2536,-0.4028
7.9082,-0.7473
11.4066,-0.748
12.6863,-0.2487
14.3725,0.7507
18.2775,2.4376
20.9327,3.3746
21.463,3.6554
22.3996,4.1237
22.4301,4.3734
22.0545,5.7169
22.8976,6.8418
22.4907,6.4041
22.0213,6.4977
21.4894,6.5601
20.1138,6.1226
18.0506,6.0288
16.175,5.6225
13.5182,5.5288
11.2677,4.3726
9.6735,3.8415
8.3293,5.3103
6.8915,6.3416
5.8911,5.5917
6.3284,6.6543
5.7032,5.9669
4.5468,3.4983
3.9216,2.7172
2.7029,2.5612
1.7029,1.3426
0.2655,0.4678
0.4844,1.6867
0.5157,1.8745
0.0783,0.2185
-0.5466,-1.7188
0.4222,-1.5311
0.6411,-1.6246
-1.6713,-3.4681
-3.015,-3.3741
-4.5151,-3.0613
-5.7651,-2.936
-7.5465,-3.8107
-9.8279,-4.7479
-11.0781,-6.0601
-11.5471,-8.0285
-12.7662,-9.3095
-14.2352,-10.0592
-15.3606,-11.1526
-16.111,-10.371
-16.9551,-8.9332
-19.1743,-9.7141
-20.6748,-9.6513
-22.8939,-8.8071
-26.1443,-8.1505
-27.2696,-7.4938
-26.7699,-6.8059
-26.8015,-7.3055
-25.5204,-8.6801
-21.3954,-8.5233
-16.1452,-6.429
-12.4261,-5.4909
-8.8943,-3.7091
-5.3937,-1.2398
-1.0492,1.1046
2.233,1.7303
5.6091,3.0436
8.1727,3.3569
10.2987,3.4515
12.7061,4.3898
13.9886,6.2656
14.9586,7.7352
16.585,8.9861
17.6175,9.8308
17.6814,10.8629
18.0889,11.3014
17.9341,10.3961
17.0916,9.2721
15.843,7.7106
15.9694,7.1178
14.502,6.1812
13.0035,5.4947
11.7863,5.4956
11.7253,6.6841
11.9145,6.8727
10.1662,4.4362
9.0117,1.531
8.3573,0.2197
7.6718,-1.4667
7.2675,-3.5592
6.082,-4.6831
4.3027,-5.1193
2.8047,-6.0244
2.4003,-6.7107
3.4646,-5.8344
3.1852,-5.8644
2.0932,-7.4256
-0.1863,-8.9243
-2.0282,-10.8604
-2.2139,-10.8902
-1.8058,-10.1699
-1.1164,-8.8246
-2.552,-7.7917
-6.1751,-7.8839
-9.6105,-8.2572
-11.8897,-8.8493
-13.5124,-9.0351
-15.51,-9.5334
-17.5075,-10.1567
-19.6611,-11.1239
-20.846,-10.3723
-20.2183,-7.5582
-19.7782,-5.4316
-20.3067,-3.7425
-20.0541,-1.5222
-19.0201,0.5732
-18.1425,1.8873
-16.015,2.3889
-13.0749,3.1092
-11.666,3.3295
-9.9447,2.6436
-9.5046,2.5516
-8.8145,4.6158
-8.1868,5.6801
-7.7466,7.1819
-7.0875,8.8713
-6.6159,9.3107
-7.4567,9.3439
-7.7974,8.5646
-6.0131,8.2541
-4.1661,7.1936
-2.1629,8.1644
-0.9095,8.4165
0.6565,7.2936
2.4412,7.7644
2.3823,8.3604
1.2297,6.5189
1.7022,4.5524
3.1123,4.3047
2.8662,3.7446
2.5889,1.8407
3.843,0.1868
5.4096,0.5329
7.0076,1.4729
8.7619,2.7566
9.1413,3.6653
10.6458,4.5115
11.9316,3.3891
12.1863,3.2353
11.4723,3.1441
10.2897,1.5528
7.9822,0.4304
4.706,0.4016
3.3986,-0.6271
2.4976,-0.0308
2.0965,0.8467
2.6955,1.5992
1.7319,1.3204
0.7683,-0.3333
-0.6953,-1.7683
-2.5653,-3.922
-3.9977,-4.5757
-4.8676,-3.7918
-5.6751,-4.1329
-6.6701,-4.1928
-7.6651,-2.8464
-8.5351,-2.25
-8.5926,-2.4972
-7.6502,-2.307
-6.9578,-2.398
-6.5153,-2.1452
-6.2916,-2.6425
-6.0365,-3.6709
-4.4063,-2.3555
-3.2449,-1.04
-1.6458,0.5568
-0.0778,1.9974
0.0841,1.9068
-0.0665,1.8474
0.0956,1.5069
-0.3984,0.7601
-0.4236,0.5759
-1.0426,0.0792
0.3385,0.7387
0.3133,0.2733
0.3195,0.3391
2.2319,0.0925
2.7069,-0.8729
3.2756,-1.3694
3.9381,-1.4284
4.1942,-1.0499
3.9191,-1.4839
3.2691,-2.1053
3.4627,-0.9455
3.2502,-0.4732
2.3189,0.2803
0.6377,1.3151
-1.1061,0.8499
-2.5061,0.4471
-4.7187,-0.987
-6.525,-1.0774
-7.5501,-1.2928
-9.1064,-1.5396
-9.9751,-1.4425
-11.625,-1.4705
-11.9313,-1.061
-10.0187,0.1298
-8.2,1.4144
-8.2251,1.2615
-8.1877,-0.079
-6.4941,-0.0444
-5.3317,-0.1973
-5.2316,-1.5064
-6.1003,-1.503
-5.0313,0.0629
-4.0246,1.1289
-3.0178,2.1948
-1.2296,4.1047
-0.8787,4.3895
0.0973,3.6119
0.5423,3.5844
0.8623,2.8381
3.62,2.7168
5.034,2.2519
4.7294,2.787
5.7687,3.2284
7.5269,3.4511
8.6601,4.955
8.3559,5.5528
7.9268,4.0257
7.7478,2.2798
8.2251,1.5965
9.5461,1.1632
10.1172,0.73
10.0944,1.1093
9.9777,1.1135
10.6735,1.649
11.6504,3.3095
11.6585,4.3762
12.1042,5.3804
13.1124,5.4472
11.2769,3.6702
8.1913,1.7369
6.8559,1.0849
6.958,2.5266
5.4039,2.0933
4.1937,1.9413
3.1398,1.9456
2.4608,1.1998
1.3443,0.8291
-0.2096,0.7396
-0.7323,1.0563
-0.5049,0.373
-2.4023,-1.8103
-1.9246,-2.0873
0.4907,-0.2706
2.0624,0.4523
1.9467,-0.231
1.5812,0.2107
2.9031,0.84
2.7252,-0.7807
2.6409,-2.0577
3.9004,-2.1472
4.2536,-2.8305
3.9817,-3.9826
4.1786,-1.6034
4.1879,0.4945
5.1973,0.9986
5.6753,1.8151
4.2471,2.2254
2.8815,2.2607
3.4846,3.921
3.744,3.8939
4.7534,2.523
5.9503,2.0896
5.8972,1.8437
7.0316,2.5979
8.1972,2.6646
9.3315,4.1062
9.2784,5.6103
9.5691,5.0519
10.7972,5.306
9.6504,5.904
7.5349,5.6269
6.7318,4.1937
6.2412,3.5105
5.7195,3.5148
3.979,2.7379
3.3948,3.2423
1.1544,3.4342
0.6016,2.8449
-1.201,1.2558
-2.1286,1.4479
-2.5247,0.1401
-3.7958,-1.7302
-5.5979,-2.2566
-5.8063,-2.2206
-4.2958,-1.1221
-3.3165,-0.2111
-1.8058,-0.5812
0.205,-0.8576
1.1222,-1.4777
2.4769,-0.7228
2.3318,-1.2178
3.7181,-2.4942
3.7296,-3.2705
3.3975,-3.0469
5.5655,-2.2297
8.515,-1.475
11.1835,-0.1579
13.102,1.1906
11.9894,0.7577
10.6582,0.4185
10.7333,1.8606
11.2147,3.1776
10.4148,2.3384
8.8025,2.2492
8.1901,3.5975
7.1714,3.8521
6.0276,4.4192
5.8213,6.1113
7.24,5.9596
7.6586,5.2454
6.7333,4.6874
6.308,4.0669
6.3827,3.3839
6.8635,3.9821
5.6569,3.8616
3.3566,2.7723
2.6188,3.3705
2.0372,5.0
2.0494,5.6607
0.8115,3.6339
-0.6138,3.451
-2.5079,2.6744
-3.6521,-0.0711
-3.7651,-0.1915
-3.7845,0.1568
-2.9914,0.2238
-1.4796,1.6658
-1.4992,2.9202
-3.8313,2.487
-6.1635,0.554
-6.4019,0.5584
-7.2965,-0.6872
-7.9723,-2.5265
-7.6481,-2.9596
-8.3238,-2.9863
-8.7807,-3.2318
-8.4874,-2.4149
-6.6315,-0.9729
-5.1818,-0.9685
-4.1071,-1.6203
-1.876,-0.9283
0.574,0.1074
2.6491,-0.2632
5.318,-0.3213
8.2994,1.0892
9.562,2.1247
8.9497,2.4102
11.2124,4.102
12.9125,4.1688
11.6127,3.8294
12.2192,4.3963
13.2945,4.8694
13.7762,4.3738
14.2891,4.7532
14.9895,6.2888
15.1274,7.637
14.2029,6.8601
13.6847,7.5208
13.9165,9.0876
13.0233,8.9982
11.5051,7.7526
9.3621,7.1319
6.6566,4.0738
3.9511,1.4844
2.6207,1.0512
2.1029,0.1492
0.4914,-0.5965
-2.2449,-1.186
-4.4812,-1.5566
-5.53,-1.8335
-6.4848,-3.5479
-7.002,-4.3873
-7.6442,-4.3516
-9.255,-5.3471
-10.6783,-6.7176
-10.789,-5.713
-9.9621,-4.0521
-9.2289,-3.8287
-9.9643,-3.3241
-11.0434,-2.7569
-10.4975,-3.4086
-9.3265,-3.4977
-8.468,-2.8368
-7.8907,-3.301
-6.6573,-4.2653
-6.2363,-3.6672
-4.6279,-2.788
-2.2383,-2.7838
-0.6299,-1.8421
0.7597,-0.3381
2.6493,-0.5841
4.4763,-0.5803
5.2409,-0.3577
6.4744,0.1462
6.6454,-0.6625
8.3165,0.1226
10.5502,0.7827
11.409,0.4115
11.7991,2.2905
11.2516,3.857
9.8603,3.3297
10.344,3.1149
11.3589,3.4627
11.4987,3.9667
10.5133,2.9706
10.7778,4.3808
10.9797,5.4472
10.4317,5.1699
10.2586,5.9864
10.8979,6.5216
12.0372,6.5569
11.9579,6.6547
11.6287,6.94
12.237,7.3191
13.1579,5.9171
12.7976,4.0462
11.1872,3.6129
9.4207,2.3983
6.8418,1.7776
3.0754,0.2505
0.2465,-1.1827
-2.4262,-3.3035
-4.9427,-5.3306
-5.7716,-6.2952
-7.4756,-8.2286
-10.5545,-9.7245
-13.7272,-10.7831
-15.3062,-11.9354
-16.3852,-12.0878
-17.7455,-12.2714
-18.6684,-12.7988
-19.4038,-12.4199
-20.2643,-12.6348
-21.9061,-13.7873
-24.0791,-15.6898
-23.6272,-16.6861
-21.2065,-15.9325
-18.817,-14.9602
-17.4275,-13.4568
-14.6942,-10.0786
-11.4921,-7.638
-9.5712,-7.3849
-7.4628,-5.8506
-4.6355,-3.4414
-2.2457,-2.1572
0.863,-1.3731
2.6906,-0.0577
4.0183,2.0702
5.9398,3.7919
6.7676,5.326
7.8455,7.8915
9.0796,9.457
9.3451,9.6475
10.8294,9.8068
13.0949,9.9662
13.7042,8.7192
12.8448,7.6598
13.0792,8.3503
13.0323,8.3221
12.2041,7.2939
11.876,7.1407
9.954,6.2062
8.2196,4.928
6.9853,5.0561
4.8447,3.4968
2.4229,1.75
1.1887,1.1907
0.2983,1.1003
-1.5922,0.3848
-2.1701,-0.1118
-2.8731,0.5791
-4.6698,0.02
-6.3104,-3.0079
-7.826,-5.3483
-9.1855,-5.97
-11.1076,-7.8417
-13.1861,-10.4946
-13.2334,-10.8351
-14.0307,-11.7068
-14.2968,-13.4535
-13.9066,-12.9191
-14.7978,-12.8534
-16.1577,-15.3814
-15.1426,-16.4719
-15.5338,-17.4688
-15.8937,-19.1844
-13.3163,-18.5251
-11.4264,-17.4596
-11.6615,-17.3316
-11.0529,-16.9848
-10.3193,-15.2318
-9.8357,-13.4475
-8.7584,-12.6633
-8.9311,-12.3167
-7.7288,-10.7514
-5.714,-8.7486
-4.5743,-8.0896
-2.7472,-6.3369
-1.7327,-3.0532
-0.3432,0.7617
1.2963,3.2328
4.592,6.7038
8.0752,10.6436
10.8085,12.6771
11.7606,12.8668
13.8065,13.6503
15.1026,12.9025
15.6485,12.9671
16.1633,13.313
15.2094,12.4088
13.7867,10.4108
12.3954,9.8503
10.8166,8.8524
8.7066,5.4169
7.0653,3.7001
6.5803,4.5771
4.5016,2.829
3.798,1.6747
4.4381,1.4892
4.5471,0.7099
6.3124,0.587
7.4526,1.4641
7.2492,2.1224
8.1708,1.0307
8.1236,-0.9672
7.9828,-1.1213
6.7796,-1.7441
5.4202,-2.2418
2.967,-2.8333
2.0452,-2.0499
1.3109,-0.7664
-2.3923,-0.858
-4.9704,-1.6683
-6.3925,-1.1037
-9.502,-1.8515
-11.2678,-3.3493
-11.4087,-3.6595
-12.8934,-5.6261
-13.5344,-6.8425
-13.7068,-6.3089
-13.4419,-6.4004
-11.677,-6.6794
-10.6935,-6.4271
-10.335,-7.5499
-8.5704,-8.204
-7.2122,-8.9206
-8.9479,-9.981
-10.0274,-9.9476
-10.9819,-10.2269
-12.1552,-11.3186
-10.8597,-10.4104
-8.2206,-8.4397
-5.8627,-5.8441
-3.5362,-3.4986
-2.5535,-3.4656
-2.5396,-3.9014
-1.8382,-3.5872
-0.6994,-3.523
-0.3418,-1.8963
0.3594,0.3241
0.248,3.4194
0.2304,5.8272
-0.1622,7.0162
-0.8361,7.7677
-0.5099,7.9879
0.6288,7.6144
0.4865,7.3659
0.5629,5.6799
0.9832,4.9939
0.6848,4.7454
-0.0197,3.5907
0.1821,2.3422
1.2902,2.2188
1.2422,1.5017
2.1317,-0.434
1.3337,-2.7448
0.9419,-4.2119
0.2374,-5.4914
-0.7484,-7.8647
-2.7343,-9.9567
-5.1577,-11.0175
-8.5187,-12.1096
-12.3486,-12.358
-16.5222,-11.9503
-19.5709,-11.2613
-21.6508,-10.3848
-23.4494,-10.4458
-25.3104,-11.2567
-24.8589,-11.1926
-23.8449,-10.3472
-22.9246,-9.3454
-21.3793,-8.0624
-19.584,-7.1856
-17.6951,-5.6526
-15.6187,-3.9321
-14.3548,-3.7429
-12.341,-3.8349
-10.3585,-3.6144
-8.0949,-3.8003
-5.8626,-4.9237
-3.6929,-3.891
-0.3043,-2.7644
1.9279,-2.3254
2.0975,-2.1052
2.6108,-1.26
4.4679,0.4603
5.7938,1.3369
6.8385,0.9635
8.7893,-0.0974
8.4277,-1.8456
9.6911,-1.3126
11.2981,0.5016
11.7487,1.2846
12.4805,2.7238
14.431,5.5067
15.4126,5.7272
17.0816,6.3225
18.9381,7.7303
20.6382,7.6068
21.4008,7.7644
21.0071,7.8907
20.4882,8.2669
18.8132,8.5805
17.2006,8.4878
15.0569,8.0202
12.5069,7.8337
9.7069,6.8972
5.9382,5.992
2.4507,5.0868
-0.1929,3.1191
-2.024,2.5265
-2.6989,2.4025
-3.4675,2.1223
-3.8611,1.2797
-3.1923,1.4057
-3.2735,2.2193
-3.4798,1.9705
-3.7174,1.6279
-4.1425,-0.2773
-4.1927,-2.0574
-6.274,-2.8375
-7.5429,-3.2113
-7.6868,-2.1163
-10.2369,-1.9588
-12.3184,-0.7389
-13.2749,0.2624
-14.7939,-0.2675
-16.3753,-0.7349
-16.8943,-0.0773
-16.5382,-1.6384
-16.0885,-4.6057
-15.3264,-5.448
-16.1893,-6.2903
-16.146,-6.3825
-15.2279,-7.3186
-12.6849,-7.8484
-10.3294,-8.4094
-7.8176,-9.7515
-5.8684,-9.2811
-4.6692,-8.5294
-3.1264,-8.2465
-1.7087,-7.5261
-0.916,-6.8994
-0.6547,-6.3978
-0.1746,-4.3336
-0.5071,-3.6444
-2.0584,-4.3614
-3.516,-4.6409
-4.6612,-4.8892
-5.2751,-4.7938
-4.9828,-4.6359
-4.0967,-3.6655
-3.4294,-2.3514
-2.2621,-1.4435
-2.5324,-0.0981
-3.0214,2.466
-2.8542,4.155
-1.9995,3.7503
-0.9262,4.7519
-0.8843,6.0658
-0.3737,6.0361
-0.3319,4.7563
-0.4153,4.0702
1.0325,5.9466
2.2926,8.1355
2.7714,9.012
5.0314,9.8573
7.385,9.9212
9.3011,10.0165
12.6546,11.0493
14.5081,9.4883
15.7365,8.3022
16.0586,8.3975
16.9121,8.7115
17.1094,8.3692
16.8379,7.5894
17.2541,7.3721
18.1702,6.6237
17.4615,5.1878
15.6904,4.5644
15.1069,4.2223
15.4609,4.4427
16.44,5.6006
15.2941,4.7899
13.0545,4.2605
11.4087,4.4499
10.2627,5.3581
9.9604,5.6412
9.658,4.9869
9.668,4.3639
9.7716,2.3971
9.5938,0.1803
8.6034,-0.5678
6.738,-0.0034
6.3412,-0.0953
4.8818,-0.1559
1.3598,-0.3415
-1.3186,-0.6522
-4.0595,-2.0878
-9.113,-3.1485
-14.3541,-4.3654
-18.4391,-5.3948
-20.1179,-5.3304
-19.328,-3.8285
-17.9132,-3.7016
-15.5922,-3.1685
-12.0213,-2.1042
-8.9191,-2.2274
-6.1606,-3.0068
-3.9647,-3.1613
-0.3938,-2.0345
1.4583,-2.9389
1.748,-2.9997
2.8813,-1.3417
4.2646,-0.3086
4.2416,0.1932
4.8748,1.8825
5.9455,3.1343
5.9224,3.5737
7.2118,4.5757
10.0636,6.4527
10.2592,5.9236
10.1422,5.6133
11.3064,6.4593
12.8143,7.899
15.3533,9.0888
15.5799,9.0912
14.4626,9.4374
13.564,9.1899
11.9465,7.2237
11.0166,6.2262
11.0241,6.7601
10.9378,5.4815
9.5078,3.234
8.609,2.5804
6.554,3.0205
6.374,3.9293
7.9441,4.2131
8.3893,4.0281
8.5846,3.4056
7.2486,2.3144
5.4752,1.0982
5.1705,-0.0867
5.8345,0.1972
3.4985,-0.1127
1.6937,0.2024
1.2639,1.58
0.1777,3.4889
0.529,4.8353
-0.0886,4.8068
-1.8312,4.8408
-3.3551,5.156
-5.6291,4.2212
-5.497,3.7552
-4.3961,4.0391
-4.7015,2.948
-4.7257,2.0757
-5.7813,1.7346
-6.7744,2.956
-7.1113,1.4587
-7.917,-0.7886
-9.1289,-1.2233
-9.8095,-2.1893
-8.4277,-2.749
-6.0459,-1.0275
-4.3205,0.2877
-3.3139,1.1031
-0.4323,1.5436
1.2929,1.2966
2.4243,0.9873
3.3056,-1.3845
3.6868,-3.85
5.6929,-4.2217
7.8864,-4.4372
9.1736,-3.6839
9.9607,-2.4619
10.1852,-2.8024
10.1908,-2.5803
10.2589,-1.2333
8.6395,-0.6049
6.8951,-0.1953
6.8381,0.7456
6.8436,0.9678
5.5679,0.3776
2.5108,-1.5564
-0.2025,-1.5842
-1.0096,-1.1744
-1.5979,-0.9521
-2.3426,1.3015
-2.5873,2.7738
-3.8944,2.2463
-3.8578,2.2812
-3.5399,2.9412
-4.2845,2.4449
-5.2166,1.9174
-6.2425,2.8273
-9.0495,3.5184
-11.6377,5.2409
-13.8197,6.6509
-16.8454,6.9359
-18.2462,6.9084
-18.6781,6.5998
-18.5476,6.1973
-18.4482,5.3886
-17.5364,4.5799
-15.7808,4.4274
-13.9627,4.525
-12.6134,3.4351
-13.2328,2.4078
-11.9773,2.443
-9.4718,2.7595
-9.6227,1.3573
-8.43,0.7988
-8.5187,-0.7283
-9.5761,-4.8804
-8.0712,-5.9387
-6.379,-5.5594
-3.5618,-4.4927
-0.3384,-3.0197
2.5099,-0.8905
3.0144,0.3324
3.1438,0.5867
4.3044,2.0285
5.0274,3.6891
4.7192,4.631
4.5358,4.6666
2.9149,4.0147
2.7938,4.4878
3.3602,5.7109
1.8954,6.0277
2.618,6.5631
3.8718,6.9112
5.0632,6.6967
6.3795,6.3885
6.7896,5.8617
6.3559,4.1474
7.0473,3.5269
8.5824,3.9065
8.4612,3.0673
6.1838,2.6969
5.7815,3.5766
6.0666,2.8938
4.2581,0.8673
2.7935,0.9347
0.9227,0.9397
-1.1981,0.476
-4.4439,-1.1752
-6.3459,-1.8889
-8.4979,-1.9463
-10.5248,-1.4724
-12.9892,-1.9048
-16.2036,-3.1809
-17.6366,-3.582
-16.8196,-1.5457
-17.94,-1.6343
-18.7166,-3.129
-18.1806,-2.5612
-17.0195,-1.4621
-16.6398,-1.3005
-16.5413,-0.6075
-16.1927,1.2105
-16.5316,2.5285
-17.8393,1.5964
-20.8345,0.2269
-22.3922,0.0449
-22.7312,-0.2621
-23.2576,-1.4128
-22.8779,-2.001
-22.1857,-2.9643
-20.4623,-2.9588
-17.0516,-1.0158
-13.9536,0.2398
-10.1995,0.9329
-6.9456,0.376
-5.0669,-0.0872
-3.8135,-0.6441
-2.5914,-1.826
-1.2757,-1.4767
0.29,0.0601
0.6056,0.8469
-0.2664,0.9149
0.5178,0.7329
0.6769,-0.6678
1.1484,-1.3498
2.1511,-0.6881
1.9349,-1.0577
0.9999,-2.2398
1.3462,-1.9843
1.8799,-1.3226
2.8198,-0.6608
3.6035,0.7511
4.7622,1.413
6.0147,1.2625
6.6735,1.8621
6.9573,2.868
6.7724,3.0615
6.525,2.3174
6.8403,2.5109
5.4681,2.4544
5.221,3.2105
4.6303,3.2479
4.6022,3.7229
4.1992,4.1354
3.2649,4.1105
1.7996,2.7732
-0.322,1.3421
-2.8185,0.1299
-3.9087,-0.7074
-5.0613,-1.201
-5.9326,-0.4757
-5.5538,1.1247
-5.3624,1.4751
-4.3897,2.4192
-3.4483,3.0821
-3.6944,2.0575
-3.4716,2.3141
-2.2801,1.6645
-0.9947,0.3899
1.0406,0.3653
2.0447,1.0282
1.2363,0.691
1.0842,0.5726
0.2758,0.3605
-0.4702,0.3047
-1.9037,-0.5012
-4.3061,-1.2446
-5.4272,-2.3318
-6.6109,-4.2315
-8.5446,-4.6312
-9.1033,-4.7497
-8.1934,-5.2432
-7.0024,-3.9868
-7.624,-2.4492
-7.8082,-0.6929
-6.3362,0.0635
-5.0205,0.7886
-3.7049,1.0762
-1.8268,0.4575
-1.0112,0.0575
0.7106,0.6264
2.0573,0.8515
2.8727,1.0454
4.7818,2.5206
6.1908,3.027
7.6308,2.4711
9.6645,1.9776
11.292,1.9218
12.1693,1.6472
13.0466,1.7789
13.7051,2.2232
14.3325,2.6363
13.8973,2.3932
13.306,3.1814
12.0272,3.9697
10.5922,3.2268
8.8448,1.6403
6.1912,0.4599
3.1625,-1.1579
0.9777,-2.6507
-0.3007,-2.9561
-2.0792,-3.1052
-4.9824,-4.348
-5.6669,-4.5595
-4.8825,-3.4898
-4.3479,-2.1701
-4.4383,-2.3817
-4.1535,-1.8744
-4.8374,-1.7734
-5.7401,-1.8286
-5.674,-1.2588
-3.8578,0.9359
-3.4791,0.9744
-3.9129,2.0755
-2.3466,3.8328
0.0947,4.1214
2.0984,3.1912
2.946,2.4486
3.3248,1.1121
4.6723,0.0256
6.895,0.8765
7.5551,1.2587
8.0276,-0.0153
8.7814,-0.5394
9.4726,-1.0322
9.6951,-1.025
10.2612,-0.3302
10.5773,-0.2604
11.3308,0.5281
12.2717,1.1602
12.9937,0.1049
12.5907,-0.6692
12.6877,-0.5996
13.7222,-0.28
12.9441,1.2272
11.3849,1.2968
9.6381,0.554
7.6102,0.1862
6.5198,-0.6191
5.4919,-0.893
5.0265,-0.1355
4.8735,0.872
3.3768,0.567
2.13,0.3871
2.5081,1.9571
2.6362,3.1834
2.8893,3.2223
3.5485,2.1361
4.9889,1.9875
5.8669,1.5889
4.9011,0.7527
2.2167,0.1042
-0.5926,-0.4194
-1.7767,-1.318
-3.3045,-1.9665
-3.4572,-1.6151
-2.5785,-1.2636
-4.9497,-1.7246
-7.9457,-2.2792
-10.3166,-3.7088
-12.75,-5.5446
-16.1833,-6.7242
-18.679,-7.5288
-18.6434,-7.9583
-17.5765,-6.9191
-16.1033,-5.2549
-14.349,-5.122
-12.8132,-5.6141
-9.8087,-5.5124
-5.6792,-4.4109
-3.2685,-4.0593
-0.7014,-3.4578
